Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
02/10/2011,Swansea,Stoke,2,0,H,1,0,H,2.63,3.25,2.75,2.5,3.25,2.75
02/10/2011,Tottenham,Arsenal,2,1,H,1,0,H,2.1,3.4,3.5,2.15,3.4,3.4
15/10/2011,Chelsea,Everton,3,1,H,2,0,H,1.36,4.5,10,1.35,4.5,9
15/10/2011,Liverpool,Man United,1,1,D,0,0,D,3,3.3,2.4,3.1,3.3,2.35
15/10/2011,Man City,Aston Villa,4,1,H,1,0,H,1.33,5,10,1.34,4.75,8.75
15/10/2011,Norwich,Swansea,3,1,H,2,1,H,2.2,3.3,3.4,2.15,3.3,3.3
15/10/2011,QPR,Blackburn,1,1,D,1,1,D,1.83,3.5,4.5,1.8,3.4,4.5
15/10/2011,Stoke,Fulham,2,0,H,0,0,D,2.2,3.2,3.5,2.1,3.25,3.45
15/10/2011,Wigan,Bolton,1,3,A,1,2,A,2.3,3.3,3.2,2.3,3.3,3.2
16/10/2011,Arsenal,Sunderland,2,1,H,1,1,D,1.44,4.33,7.5,1.42,4.3,7.5
16/10/2011,Newcastle,Tottenham,2,2,D,0,1,A,3,3.3,2.4,2.8,3.5,2.45
16/10/2011,West Brom,Wolves,2,0,H,1,0,H,2,3.3,4,2,3.25,3.8
22/10/2011,Aston Villa,West Brom,1,2,A,1,1,D,2,3.3,4,1.9,3.4,4
22/10/2011,Bolton,Sunderland,0,2,A,0,0,D,2.2,3.2,3.5,2.1,3.25,3.45
22/10/2011,Liverpool,Norwich,1,1,D,1,0,H,1.29,5.5,11,1.29,5,10.5
22/10/2011,Newcastle,Wigan,1,0,H,0,0,D,1.57,3.8,6.5,1.57,3.75,6
22/10/2011,Wolves,Swansea,2,2,D,0,2,A,2,3.4,3.8,2,3.4,3.9
23/10/2011,Arsenal,Stoke,3,1,H,1,1,D,1.53,4,6.5,1.57,3.9,6.5
23/10/2011,Blackburn,Tottenham,1,2,A,1,1,D,4,3.5,1.91,3.85,3.5,1.9
23/10/2011,Fulham,Everton,1,3,A,0,1,A,2.25,3.25,3.3,2.3,3.2,3.1
23/10/2011,Man United,Man City,1,6,A,0,1,A,2,3.4,3.8,2.05,3.3,3.8
23/10/2011,QPR,Chelsea,1,0,H,1,0,H,9.5,5,1.33,9,4.5,1.35
29/10/2011,Chelsea,Arsenal,3,5,A,2,1,H,1.62,4,5.5,1.62,3.9,5
29/10/2011,Everton,Man United,0,1,A,0,1,A,4.5,3.6,1.8,4.6,3.7,1.72
29/10/2011,Man City,Wolves,3,1,H,0,0,D,1.17,7,19,1.15,7,17.5
29/10/2011,Norwich,Blackburn,3,3,D,0,1,A,1.91,3.6,4,1.88,3.5,4
29/10/2011,Sunderland,Aston Villa,2,2,D,1,1,D,2.1,3.3,3.6,2.15,3.4,3.5
29/10/2011,Swansea,Bolton,3,1,H,0,0,D,2.1,3.3,3.6,2.05,3.4,3.5
29/10/2011,West Brom,Liverpool,0,2,A,0,2,A,4,3.3,2,3.8,3.3,2.05
29/10/2011,Wigan,Fulham,0,2,A,0,1,A,2.88,3.25,2.5,2.9,3.2,2.45
30/10/2011,Tottenham,QPR,3,1,H,2,0,H,1.36,4.75,9,1.34,4.75,9
31/10/2011,Stoke,Newcastle,1,3,A,0,2,A,2.1,3.2,3.8,2.1,3.25,3.75
05/11/2011,Arsenal,West Brom,3,0,H,2,0,H,1.4,4.5,8.5,1.42,4.6,6.75
05/11/2011,Aston Villa,Norwich,3,2,H,1,1,D,1.83,3.5,4.5,1.8,3.4,4.5
05/11/2011,Blackburn,Chelsea,0,1,A,0,0,D,7.5,4.33,1.44,7,4.5,1.42
05/11/2011,Liverpool,Swansea,0,0,D,0,0,D,1.29,5.5,10,1.3,5.25,9
05/11/2011,Man United,Sunderland,1,0,H,1,0,H,1.25,5.5,13,1.25,5.5,11
05/11/2011,Newcastle,Everton,2,1,H,2,1,H,2.25,3.25,3.3,2.2,3.3,3.4
05/11/2011,QPR,Man City,2,3,A,1,1,D,10,5,1.33,8.5,5,1.33
06/11/2011,Bolton,Stoke,5,0,H,2,0,H,2.4,3.3,3,2.45,3.3,2.95
06/11/2011,Fulham,Tottenham,1,3,A,0,2,A,3.25,3.3,2.25,3.25,3.4,2.25
06/11/2011,Wolves,Wigan,3,1,H,1,1,D,1.91,3.3,4.33,1.91,3.4,4
19/11/2011,Everton,Wolves,2,1,H,1,1,D,1.57,3.75,6.5,1.6,3.6,5.85
19/11/2011,Man City,Newcastle,3,1,H,2,0,H,1.3,5.5,10,1.3,5,9.5
19/11/2011,Norwich,Arsenal,1,2,A,1,1,D,5.5,3.6,1.67,5,3.8,1.7
19/11/2011,Stoke,QPR,2,3,A,1,2,A,1.83,3.5,4.5,1.75,3.45,4.75
19/11/2011,Sunderland,Fulham,0,0,D,0,0,D,2.3,3.25,3.2,2.35,3.1,3.1
19/11/2011,Swansea,Man United,0,1,A,0,1,A,6.5,4.2,1.5,6.25,4.2,1.53
19/11/2011,West Brom,Bolton,2,1,H,1,1,D,2,3.4,3.8,1.95,3.35,3.85
19/11/2011,Wigan,Blackburn,3,3,D,2,1,H,2.5,3.25,2.88,2.5,3.25,2.75
20/11/2011,Chelsea,Liverpool,1,2,A,0,1,A,1.83,3.5,4.5,1.75,3.6,4.5
21/11/2011,Tottenham,Aston Villa,2,0,H,2,0,H,1.57,4,6,1.5,4.33,6.5
26/11/2011,Arsenal,Fulham,1,1,D,0,0,D,1.44,4.2,8,1.4,4.3,8
26/11/2011,Bolton,Everton,0,2,A,0,0,D,3.1,3.25,2.38,3,3.2,2.35
26/11/2011,Chelsea,Wolves,3,0,H,3,0,H,1.22,6,15,1.22,6,11.5
26/11/2011,Man United,Newcastle,1,1,D,0,0,D,1.4,4.5,8.5,1.37,4.6,8.25
26/11/2011,Norwich,QPR,2,1,H,1,0,H,2.1,3.4,3.5,2.2,3.3,3.2
26/11/2011,Stoke,Blackburn,3,1,H,1,0,H,1.83,3.5,4.5,1.8,3.5,4.75
26/11/2011,Sunderland,Wigan,1,2,A,1,1,D,1.67,3.6,5.5,1.62,3.65,5.5
26/11/2011,West Brom,Tottenham,1,3,A,1,1,D,4,3.6,1.91,4,3.4,1.9
27/11/2011,Liverpool,Man City,1,1,D,1,1,D,2.75,3.2,2.63,2.9,3.2,2.4
27/11/2011,Swansea,Aston Villa,0,0,D,0,0,D,2.2,3.25,3.4,2.2,3.3,3.4
03/12/2011,Aston Villa,Man United,0,1,A,0,1,A,5,3.6,1.73,5,3.5,1.7
03/12/2011,Blackburn,Swansea,4,2,H,2,1,H,2.1,3.4,3.5,2.15,3.3,3.3
03/12/2011,Man City,Norwich,5,1,H,1,0,H,1.17,7,17,1.18,6.5,14
03/12/2011,Newcastle,Chelsea,0,3,A,0,1,A,3.5,3.4,2.1,3.6,3.4,2.1
03/12/2011,QPR,West Brom,1,1,D,1,0,H,2.25,3.3,3.25,2.25,3.2,3.15
03/12/2011,Tottenham,Bolton,3,0,H,1,0,H,1.3,5,12,1.28,5.25,10
03/12/2011,Wigan,Arsenal,0,4,A,0,2,A,6,4,1.57,5.75,4.1,1.53
04/12/2011,Everton,Stoke,0,1,A,0,1,A,1.67,3.6,5.5,1.7,3.4,5.25
04/12/2011,Wolves,Sunderland,2,1,H,0,0,D,2.4,3.3,3,2.4,3.2,3.1
05/12/2011,Fulham,Liverpool,1,0,H,0,0,D,3.5,3.4,2.1,3.4,3.3,2.2
10/12/2011,Arsenal,Everton,1,0,H,0,0,D,1.53,4,6.5,1.53,4,7
10/12/2011,Bolton,Aston Villa,1,2,A,0,2,A,2.5,3.3,2.88,2.5,3.15,2.8
10/12/2011,Liverpool,QPR,1,0,H,0,0,D,1.33,5,10,1.3,4.75,11
10/12/2011,Man United,Wolves,4,1,H,2,0,H,1.22,6,15,1.22,5.75,13
10/12/2011,Norwich,Newcastle,4,2,H,1,1,D,2.4,3.4,2.88,2.5,3.25,2.75
10/12/2011,Swansea,Fulham,2,0,H,0,0,D,2.63,3.25,2.75,2.5,3.2,2.8
10/12/2011,West Brom,Wigan,1,2,A,1,1,D,1.67,3.8,5.25,1.65,3.5,5.5
11/12/2011,Stoke,Tottenham,2,1,H,2,0,H,3.75,3.5,2,3.8,3.5,2
11/12/2011,Sunderland,Blackburn,2,1,H,0,1,A,1.83,3.5,4.5,1.83,3.5,4.6
12/12/2011,Chelsea,Man City,2,1,H,1,1,D,2.4,3.3,3,2.45,3.5,2.8
17/12/2011,Blackburn,West Brom,1,2,A,0,0,D,2.38,3.3,3,2.3,3.4,3.1
17/12/2011,Everton,Norwich,1,1,D,0,1,A,1.62,3.75,6,1.65,3.4,5.75
17/12/2011,Fulham,Bolton,2,0,H,2,0,H,1.62,3.75,6,1.6,3.5,6.25
17/12/2011,Newcastle,Swansea,0,0,D,0,0,D,1.8,3.6,4.5,1.7,3.5,5
17/12/2011,Wigan,Chelsea,1,1,D,0,0,D,9,4.75,1.36,8.25,4.75,1.35
17/12/2011,Wolves,Stoke,1,2,A,1,0,H,2.5,3.25,2.88,2.5,3.2,2.8
18/12/2011,Aston Villa,Liverpool,0,2,A,0,2,A,4.2,3.4,1.91,4.1,3.4,1.95
18/12/2011,Man City,Arsenal,1,0,H,0,0,D,1.73,3.75,4.5,1.7,3.6,5.5
18/12/2011,QPR,Man United,0,2,A,0,1,A,7.5,4.33,1.44,7.25,4.25,1.48
18/12/2011,Tottenham,Sunderland,1,0,H,0,0,D,1.36,4.75,9,1.35,4.5,9
20/12/2011,Blackburn,Bolton,1,2,A,0,2,A,2.1,3.4,3.5,2.1,3.3,3.7
20/12/2011,Wolves,Norwich,2,2,D,1,1,D,2,3.5,3.75,2,3.4,3.6
21/12/2011,Aston Villa,Arsenal,1,2,A,0,1,A,5,3.6,1.73,4.75,3.8,1.72
21/12/2011,Everton,Swansea,1,0,H,0,0,D,1.57,3.75,6.5,1.57,3.8,5.75
21/12/2011,Fulham,Man United,0,5,A,0,3,A,5,3.6,1.73,5,3.75,1.7
21/12/2011,Man City,Stoke,3,0,H,2,0,H,1.22,6,15,1.23,6,11
21/12/2011,Newcastle,West Brom,2,3,A,1,2,A,2,3.5,3.75,1.87,3.5,4
21/12/2011,QPR,Sunderland,2,3,A,0,1,A,2.5,3.3,2.88,2.4,3.25,2.9
21/12/2011,Wigan,Liverpool,0,0,D,0,0,D,7,4,1.5,6.5,4.1,1.53
22/12/2011,Tottenham,Chelsea,1,1,D,1,1,D,2.6,3.4,2.7,2.6,3.4,2.7
26/12/2011,Bolton,Newcastle,0,2,A,0,0,D,2.5,3.4,2.8,2.45,3.4,2.9
26/12/2011,Chelsea,Fulham,1,1,D,0,0,D,1.3,5,12,1.28,5.25,10
26/12/2011,Liverpool,Blackburn,1,1,D,0,1,A,1.25,5.5,13,1.23,5.75,12
26/12/2011,Man United,Wigan,5,0,H,2,0,H,1.14,7.5,21,1.14,7.5,17
26/12/2011,Stoke,Aston Villa,0,0,D,0,0,D,1.91,3.4,4.2,1.91,3.5,4.2
26/12/2011,Sunderland,Everton,1,1,D,1,0,H,2.4,3.25,3,2.4,3.2,3.1
26/12/2011,West Brom,Man City,0,0,D,0,0,D,7,4.5,1.44,7,4.6,1.45
27/12/2011,Arsenal,Wolves,1,1,D,1,1,D,1.22,6,15,1.2,6.5,12
27/12/2011,Norwich,Tottenham,0,2,A,0,0,D,4.5,3.6,1.8,4.33,3.75,1.75
27/12/2011,Swansea,QPR,1,1,D,1,0,H,2,3.4,3.8,2.05,3.25,3.6
30/12/2011,Liverpool,Newcastle,3,1,H,1,1,D,1.53,4,6.5,1.57,4,6.25
31/12/2011,Arsenal,QPR,1,0,H,0,0,D,1.25,5.5,13,1.25,5.25,12.5
31/12/2011,Bolton,Wolves,1,1,D,1,0,H,2.2,3.25,3.4,2.25,3.2,3.4
31/12/2011,Chelsea,Aston Villa,1,3,A,1,1,D,1.29,5,13,1.28,5,11.5
31/12/2011,Man United,Blackburn,2,3,A,0,1,A,1.13,8,26,1.11,8,21
31/12/2011,Norwich,Fulham,1,1,D,0,1,A,2.6,3.25,2.75,2.55,3.4,2.75
31/12/2011,Stoke,Wigan,2,2,D,0,1,A,1.67,3.6,5.5,1.65,3.5,5.5
31/12/2011,Swansea,Tottenham,1,1,D,0,1,A,5.5,3.6,1.67,5,3.8,1.7
01/01/2012,Sunderland,Man City,1,0,H,0,0,D,6.5,4,1.53,6.5,4.1,1.53
01/01/2012,West Brom,Everton,0,1,A,0,0,D,2.6,3.25,2.75,2.65,3.25,2.75
02/01/2012,Aston Villa,Swansea,0,2,A,0,1,A,1.83,3.4,4.75,1.75,3.45,4.75
02/01/2012,Blackburn,Stoke,1,2,A,0,2,A,2.5,3.25,2.88,2.45,3.3,2.8
02/01/2012,Fulham,Arsenal,2,1,H,0,1,A,4,3.5,1.91,4.1,3.4,1.95
02/01/2012,QPR,Norwich,1,2,A,1,1,D,2.1,3.4,3.5,2.15,3.25,3.6
02/01/2012,Wolves,Chelsea,1,2,A,0,0,D,6,4,1.57,6.25,3.75,1.55
03/01/2012,Man City,Liverpool,3,0,H,2,0,H,1.91,3.4,4.2,1.91,3.5,4.2
03/01/2012,Tottenham,West Brom,1,0,H,0,0,D,1.33,5,10,1.35,4.75,8.5
03/01/2012,Wigan,Sunderland,1,4,A,0,1,A,2.63,3.25,2.75,2.65,3.1,2.7
04/01/2012,Everton,Bolton,1,2,A,0,0,D,1.5,4,7,1.53,4.1,6.5
04/01/2012,Newcastle,Man United,3,0,H,1,0,H,5,3.6,1.73,5,3.5,1.7
11/01/2012,Tottenham,Everton,2,0,H,1,0,H,1.53,3.8,7,1.57,3.8,6.75
14/01/2012,Aston Villa,Everton,1,1,D,0,0,D,2.4,3.25,3,2.45,3.1,2.95
14/01/2012,Blackburn,Fulham,3,1,H,1,0,H,3,3.3,2.38,2.8,3.2,2.5
14/01/2012,Chelsea,Sunderland,1,0,H,1,0,H,1.4,4.5,8.5,1.4,4.6,7.25
14/01/2012,Liverpool,Stoke,0,0,D,0,0,D,1.4,4.33,9,1.45,4.25,8
14/01/2012,Man United,Bolton,3,0,H,1,0,H,1.14,8,17,1.16,7,15.5
14/01/2012,Tottenham,Wolves,1,1,D,0,1,A,1.25,5.5,13,1.28,5.25,10
14/01/2012,West Brom,Norwich,1,2,A,0,1,A,2,3.4,3.8,2,3.25,3.8
15/01/2012,Newcastle,QPR,1,0,H,1,0,H,1.73,3.6,5,1.78,3.7,4.6
15/01/2012,Swansea,Arsenal,3,2,H,1,1,D,4.75,3.5,1.8,4.6,3.7,1.78
16/01/2012,Wigan,Man City,0,1,A,0,1,A,9,4.33,1.4,7.75,4.4,1.4
21/01/2012,Bolton,Liverpool,3,1,H,2,1,H,6,3.75,1.62,5.5,3.8,1.6
21/01/2012,Everton,Blackburn,1,1,D,1,0,H,1.53,4,6.5,1.5,4,6.5
21/01/2012,Fulham,Newcastle,5,2,H,0,1,A,2,3.4,3.8,2,3.4,3.9
21/01/2012,Norwich,Chelsea,0,0,D,0,0,D,5.5,4,1.62,5.25,3.9,1.6
21/01/2012,QPR,Wigan,3,1,H,2,0,H,2,3.4,3.8,2.05,3.3,3.6
21/01/2012,Stoke,West Brom,1,2,A,0,1,A,1.91,3.4,4.2,1.85,3.45,4.2
21/01/2012,Sunderland,Swansea,2,0,H,1,0,H,1.91,3.4,4.2,1.91,3.25,4.2
21/01/2012,Wolves,Aston Villa,2,3,A,2,1,H,2.5,3.25,2.88,2.5,3.25,2.9
22/01/2012,Arsenal,Man United,1,2,A,0,1,A,2.8,3.4,2.5,2.85,3.4,2.5
22/01/2012,Man City,Tottenham,3,2,H,0,0,D,1.91,3.6,4,1.88,3.6,4.2
31/01/2012,Everton,Man City,1,0,H,0,0,D,4.33,3.5,1.85,4.75,3.5,1.8
31/01/2012,Man United,Stoke,2,0,H,1,0,H,1.33,5,10,1.28,5.25,10
31/01/2012,Swansea,Chelsea,1,1,D,1,0,H,4,3.25,2,4.1,3.4,1.88
31/01/2012,Tottenham,Wigan,3,1,H,2,0,H,1.22,6,15,1.2,6,14.5
31/01/2012,Wolves,Liverpool,0,3,A,0,0,D,5,3.8,1.7,5.25,3.6,1.65
01/02/2012,Aston Villa,QPR,2,2,D,1,2,A,1.8,3.5,4.75,1.78,3.6,4.75
01/02/2012,Blackburn,Newcastle,0,2,A,0,1,A,2.63,3.3,2.7,2.6,3.3,2.6
01/02/2012,Bolton,Arsenal,0,0,D,0,0,D,5,3.75,1.7,5.25,3.9,1.65
01/02/2012,Fulham,West Brom,1,1,D,0,0,D,1.83,3.5,4.5,1.83,3.4,4.33
01/02/2012,Sunderland,Norwich,3,0,H,2,0,H,1.91,3.5,4.2,1.8,3.5,4.4
04/02/2012,Arsenal,Blackburn,7,1,H,3,1,H,1.29,5.5,11,1.28,5.25,10
04/02/2012,Man City,Fulham,3,0,H,2,0,H,1.3,5.5,10,1.28,5.25,10
04/02/2012,Norwich,Bolton,2,0,H,0,0,D,2,3.5,3.75,2,3.4,3.6
04/02/2012,QPR,Wolves,1,2,A,1,0,H,1.91,3.6,4,1.85,3.5,4.1
04/02/2012,Stoke,Sunderland,0,1,A,0,0,D,2.25,3.25,3.3,2.2,3.2,3.3
04/02/2012,West Brom,Swansea,1,2,A,0,0,D,2.1,3.3,3.6,2.15,3.25,3.6
04/02/2012,Wigan,Everton,1,1,D,0,0,D,3.5,3.4,2.1,3.6,3.3,2.05
05/02/2012,Chelsea,Man United,3,3,D,1,0,H,2.5,3.3,2.88,2.55,3.25,2.7
05/02/2012,Newcastle,Aston Villa,2,1,H,1,1,D,2,3.4,3.8,2,3.3,3.75
06/02/2012,Liverpool,Tottenham,0,0,D,0,0,D,2,3.4,3.8,2.15,3.3,3.6
11/02/2012,Blackburn,QPR,3,2,H,3,0,H,2.38,3.3,3,2.4,3.25,2.9
11/02/2012,Bolton,Wigan,1,2,A,0,1,A,2,3.5,3.75,1.95,3.5,3.7
11/02/2012,Everton,Chelsea,2,0,H,1,0,H,3.25,3.3,2.25,3.4,3.25,2.25
11/02/2012,Fulham,Stoke,2,1,H,2,0,H,1.91,3.5,4,1.95,3.3,3.9
11/02/2012,Man United,Liverpool,2,1,H,0,0,D,1.85,3.6,4.33,1.83,3.6,4.4
11/02/2012,Sunderland,Arsenal,1,2,A,0,0,D,3.5,3.4,2.1,3.4,3.5,2.15
11/02/2012,Swansea,Norwich,2,3,A,1,0,H,1.83,3.5,4.5,1.8,3.4,4.5
11/02/2012,Tottenham,Newcastle,5,0,H,4,0,H,1.44,4.33,7.5,1.45,4.25,7
12/02/2012,Aston Villa,Man City,0,1,A,0,0,D,5.5,3.6,1.67,5.25,3.8,1.67
12/02/2012,Wolves,West Brom,1,5,A,1,1,D,2.5,3.25,2.88,2.4,3.4,3
25/02/2012,Chelsea,Bolton,3,0,H,0,0,D,1.29,5.5,11,1.25,5.5,11.5
25/02/2012,Man City,Blackburn,3,0,H,1,0,H,1.17,7,17,1.16,7,15.5
25/02/2012,Newcastle,Wolves,2,2,D,2,0,H,1.57,4,6,1.53,3.9,6.25
25/02/2012,QPR,Fulham,0,1,A,0,1,A,2.63,3.25,2.75,2.55,3.25,2.85
25/02/2012,West Brom,Sunderland,4,0,H,2,0,H,2.4,3.25,3,2.45,3.1,3.1
25/02/2012,Wigan,Aston Villa,0,0,D,0,0,D,2.75,3.25,2.63,2.8,3.2,2.5
26/02/2012,Arsenal,Tottenham,5,2,H,2,2,D,2.5,3.4,2.75,2.5,3.4,2.8
26/02/2012,Norwich,Man United,1,2,A,0,1,A,6.5,4,1.53,6.25,4.1,1.5
26/02/2012,Stoke,Swansea,2,0,H,2,0,H,2.1,3.4,3.5,2.1,3.2,3.6
03/03/2012,Blackburn,Aston Villa,1,1,D,0,1,A,2.38,3.4,3,2.35,3.3,3.1
03/03/2012,Liverpool,Arsenal,1,2,A,1,1,D,2,3.5,3.75,2.05,3.4,3.75
03/03/2012,Man City,Bolton,2,0,H,1,0,H,1.13,8.5,21,1.11,8.75,18
03/03/2012,QPR,Everton,1,1,D,1,1,D,3.1,3.25,2.38,3.1,3.1,2.35
03/03/2012,Stoke,Norwich,1,0,H,0,0,D,1.83,3.5,4.5,1.83,3.5,4.2
03/03/2012,West Brom,Chelsea,1,0,H,0,0,D,4.2,3.4,1.91,4.1,3.4,1.87
03/03/2012,Wigan,Swansea,0,2,A,0,1,A,2.5,3.25,2.88,2.45,3.1,2.95
04/03/2012,Fulham,Wolves,5,0,H,2,0,H,1.57,3.75,6.5,1.55,3.9,6
04/03/2012,Newcastle,Sunderland,1,1,D,0,1,A,2.1,3.4,3.5,2.1,3.3,3.7
