Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
15/09/2012,M'gladbach,Nurnberg,2,3,A,1,2,A,2,3.4,3.75,1.87,3.5,4
15/09/2012,Stuttgart,Fortuna Dusseldorf,0,0,D,0,0,D,1.62,3.8,5.5,1.65,3.8,5
16/09/2012,Ein Frankfurt,Hamburg,3,2,H,2,1,H,2,3.4,3.75,2,3.7,3.6
16/09/2012,Freiburg,Hoffenheim,5,3,H,2,1,H,2.4,3.4,2.8,2.3,3.4,3.1
21/09/2012,Nurnberg,Ein Frankfurt,1,2,A,0,1,A,2.1,3.4,3.4,2.25,3.7,3.1
22/09/2012,Fortuna Dusseldorf,Freiburg,0,0,D,0,0,D,2.15,3.4,3.3,2.07,3.4,3.45
22/09/2012,Hamburg,Dortmund,3,2,H,1,0,H,5.25,4.2,1.57,5.5,3.8,1.6
22/09/2012,Mainz,Augsburg,2,0,H,2,0,H,1.73,3.6,4.75,1.75,3.6,4.5
22/09/2012,Schalke 04,Bayern Munich,0,2,A,0,0,D,4,3.4,1.91,3.8,3.4,1.95
22/09/2012,Wolfsburg,Greuther Furth,1,1,D,1,1,D,1.8,3.75,4.2,1.78,3.6,4.33
23/09/2012,Hoffenheim,Hannover,3,1,H,1,1,D,2.5,3.4,2.7,2.5,3.6,2.75
23/09/2012,Leverkusen,M'gladbach,1,1,D,1,1,D,1.91,3.6,3.8,2.05,3.6,3.6
23/09/2012,Werder Bremen,Stuttgart,2,2,D,2,0,H,1.91,3.6,3.75,2,3.6,3.8
25/09/2012,Bayern Munich,Wolfsburg,3,0,H,1,0,H,1.2,6.5,13,1.2,6.5,12
25/09/2012,Ein Frankfurt,Dortmund,3,3,D,0,2,A,4.2,3.75,1.8,3.9,3.7,1.83
25/09/2012,Greuther Furth,Fortuna Dusseldorf,0,2,A,0,2,A,2.15,3.25,3.5,2.1,3.4,3.7
25/09/2012,Schalke 04,Mainz,3,0,H,1,0,H,1.57,3.8,6,1.57,3.9,5.75
26/09/2012,Augsburg,Leverkusen,1,3,A,0,3,A,3.2,3.3,2.25,3.1,3.2,2.3
26/09/2012,Freiburg,Werder Bremen,1,2,A,1,0,H,2.5,3.4,2.7,2.7,3.6,2.55
26/09/2012,Hannover,Nurnberg,4,1,H,2,0,H,2.1,3.4,3.4,2.1,3.5,3.6
26/09/2012,M'gladbach,Hamburg,2,2,D,1,2,A,1.91,3.5,4,1.9,3.4,4
26/09/2012,Stuttgart,Hoffenheim,0,3,A,0,1,A,1.83,3.75,4,1.75,3.75,4.33
28/09/2012,Fortuna Dusseldorf,Schalke 04,2,2,D,0,2,A,4.33,3.5,1.83,4.6,3.5,1.85
29/09/2012,Dortmund,M'gladbach,5,0,H,2,0,H,1.36,4.5,9,1.4,4.75,7
29/09/2012,Hamburg,Hannover,1,0,H,1,0,H,2.3,3.4,3,2.35,3.6,2.95
29/09/2012,Hoffenheim,Augsburg,0,0,D,0,0,D,1.75,3.75,4.5,1.75,3.6,4.5
29/09/2012,Leverkusen,Greuther Furth,2,0,H,0,0,D,1.44,4.33,7,1.45,4.33,6.75
29/09/2012,Nurnberg,Stuttgart,0,2,A,0,1,A,2.3,3.4,3,2.2,3.5,3
29/09/2012,Werder Bremen,Bayern Munich,0,2,A,0,0,D,6,4,1.53,5.5,4.1,1.55
30/09/2012,Ein Frankfurt,Freiburg,2,1,H,0,0,D,1.75,3.75,4.5,1.75,3.5,4.75
30/09/2012,Wolfsburg,Mainz,0,2,A,0,2,A,2.1,3.4,3.4,2.2,3.5,3.3
05/10/2012,Augsburg,Werder Bremen,3,1,H,2,1,H,2.9,3.5,2.3,3.2,3.4,2.3
06/10/2012,Bayern Munich,Hoffenheim,2,0,H,1,0,H,1.14,7.5,17,1.15,7.5,15
06/10/2012,Freiburg,Nurnberg,3,0,H,1,0,H,2.1,3.5,3.3,2.2,3.5,3.3
06/10/2012,Greuther Furth,Hamburg,0,1,A,0,1,A,2.7,3.4,2.5,2.8,3.4,2.4
06/10/2012,Mainz,Fortuna Dusseldorf,1,0,H,0,0,D,1.83,3.5,4.33,1.9,3.4,4
06/10/2012,Schalke 04,Wolfsburg,3,0,H,1,0,H,1.4,4.5,8,1.42,4.5,7
07/10/2012,Hannover,Dortmund,1,1,D,0,1,A,5,3.75,1.67,4.6,3.75,1.7
07/10/2012,M'gladbach,Ein Frankfurt,2,0,H,2,0,H,2.25,3.5,3,2.4,3.6,2.9
07/10/2012,Stuttgart,Leverkusen,2,2,D,1,1,D,2.4,3.5,2.75,2.65,3.6,2.6
19/10/2012,Hoffenheim,Greuther Furth,3,3,D,1,1,D,1.83,3.6,4.2,1.91,3.5,4.33
20/10/2012,Dortmund,Schalke 04,1,2,A,0,1,A,1.62,4,5,1.75,3.8,5
20/10/2012,Ein Frankfurt,Hannover,3,1,H,2,1,H,2.1,3.5,3.3,2.2,3.7,3.2
20/10/2012,Fortuna Dusseldorf,Bayern Munich,0,5,A,0,2,A,11,5,1.29,9.25,4.75,1.33
20/10/2012,Leverkusen,Mainz,2,2,D,1,0,H,1.67,3.8,5,1.67,3.8,4.75
20/10/2012,Werder Bremen,M'gladbach,4,0,H,2,0,H,2.1,3.4,3.4,2.2,3.5,3.3
20/10/2012,Wolfsburg,Freiburg,0,2,A,0,1,A,2.25,3.4,3.1,2.2,3.4,3.1
21/10/2012,Hamburg,Stuttgart,0,1,A,0,1,A,2.25,3.4,3.1,2.35,3.6,2.95
21/10/2012,Nurnberg,Augsburg,0,0,D,0,0,D,2,3.5,3.6,2,3.4,3.6
26/10/2012,Augsburg,Hamburg,0,2,A,0,1,A,2.38,3.4,2.88,2.65,3.4,2.7
27/10/2012,Fortuna Dusseldorf,Wolfsburg,1,4,A,0,0,D,2.3,3.3,3.1,2.3,3.4,2.9
27/10/2012,Freiburg,Dortmund,0,2,A,0,0,D,5.5,3.75,1.62,5.5,4,1.65
27/10/2012,Greuther Furth,Werder Bremen,1,1,D,1,1,D,2.6,3.4,2.6,2.75,3.5,2.55
27/10/2012,Mainz,Hoffenheim,3,0,H,1,0,H,2,3.5,3.6,2.05,3.5,3.4
27/10/2012,Schalke 04,Nurnberg,1,0,H,0,0,D,1.3,5.5,9,1.31,5.5,10.5
28/10/2012,Bayern Munich,Leverkusen,1,2,A,0,1,A,1.22,6,13,1.22,6.35,11
28/10/2012,Hannover,M'gladbach,2,3,A,0,0,D,1.91,3.6,3.8,2,3.6,3.8
28/10/2012,Stuttgart,Ein Frankfurt,2,1,H,1,0,H,2.1,3.5,3.3,2.15,3.7,3.3
02/11/2012,Ein Frankfurt,Greuther Furth,1,1,D,1,0,H,1.6,4,5.25,1.67,3.8,5.75
03/11/2012,Dortmund,Stuttgart,0,0,D,0,0,D,1.33,5,9,1.4,5,8
03/11/2012,Hamburg,Bayern Munich,0,3,A,0,1,A,7.5,5,1.36,7.25,5,1.36
03/11/2012,Hannover,Augsburg,2,0,H,1,0,H,1.7,3.75,4.75,1.72,3.8,4.4
03/11/2012,Hoffenheim,Schalke 04,3,2,H,1,1,D,4.33,3.6,1.8,4.2,3.8,1.85
03/11/2012,M'gladbach,Freiburg,1,1,D,0,0,D,2.25,3.25,3.2,2.25,3.5,3.2
03/11/2012,Nurnberg,Wolfsburg,1,0,H,0,0,D,2.5,3.4,2.7,2.55,3.4,2.6
04/11/2012,Leverkusen,Fortuna Dusseldorf,3,2,H,2,1,H,1.44,4.33,7,1.44,4.2,7.25
04/11/2012,Werder Bremen,Mainz,2,1,H,1,0,H,2,3.5,3.6,2.05,3.6,3.6
09/11/2012,Mainz,Nurnberg,2,1,H,2,1,H,1.8,3.5,4.5,1.83,3.6,4.6
10/11/2012,Augsburg,Dortmund,1,3,A,0,1,A,6.5,4.1,1.5,6.5,4,1.5
10/11/2012,Bayern Munich,Ein Frankfurt,2,0,H,1,0,H,1.17,7,16,1.18,7.25,12
10/11/2012,Fortuna Dusseldorf,Hoffenheim,1,1,D,1,1,D,2.75,3.3,2.5,2.65,3.4,2.5
10/11/2012,Freiburg,Hamburg,0,0,D,0,0,D,2,3.5,3.6,2.05,3.6,3.3
10/11/2012,Schalke 04,Werder Bremen,2,1,H,0,1,A,1.44,4.5,7,1.55,4.33,6.25
11/11/2012,Greuther Furth,M'gladbach,2,4,A,2,1,H,2.6,3.25,2.7,2.65,3.4,2.7
11/11/2012,Stuttgart,Hannover,2,4,A,2,0,H,2,3.5,3.6,2,3.5,3.5
11/11/2012,Wolfsburg,Leverkusen,3,1,H,3,0,H,3.1,3.5,2.2,3.2,3.7,2.2
17/11/2012,Dortmund,Greuther Furth,3,1,H,3,1,H,1.17,7,15,1.17,7.25,13
17/11/2012,Ein Frankfurt,Augsburg,4,2,H,2,1,H,1.73,3.75,4.5,1.7,3.7,4.75
17/11/2012,Hamburg,Mainz,1,0,H,0,0,D,2.4,3.4,2.8,2.3,3.5,3.1
17/11/2012,Hannover,Freiburg,1,2,A,1,1,D,2.1,3.4,3.4,1.95,3.5,3.7
17/11/2012,Leverkusen,Schalke 04,2,0,H,1,0,H,2.63,3.5,2.5,2.65,3.6,2.6
17/11/2012,M'gladbach,Stuttgart,1,2,A,1,1,D,2.38,3.4,2.88,2.55,3.5,2.75
17/11/2012,Nurnberg,Bayern Munich,1,1,D,0,1,A,10,5.5,1.29,10,5.25,1.28
18/11/2012,Hoffenheim,Wolfsburg,1,3,A,0,2,A,2.25,3.4,3.1,2.3,3.5,3.1
18/11/2012,Werder Bremen,Fortuna Dusseldorf,2,1,H,0,1,A,1.53,4.1,6,1.53,4.1,5.75
23/11/2012,Fortuna Dusseldorf,Hamburg,2,0,H,1,0,H,3,3.25,2.38,2.9,3.4,2.3
24/11/2012,Bayern Munich,Hannover,5,0,H,3,0,H,1.17,7,15,1.17,7.25,13
24/11/2012,Greuther Furth,Nurnberg,0,0,D,0,0,D,2.5,3.3,2.75,2.35,3.4,2.85
24/11/2012,Mainz,Dortmund,1,2,A,1,2,A,5.5,3.75,1.62,5.5,3.7,1.62
24/11/2012,Schalke 04,Ein Frankfurt,1,1,D,1,1,D,1.5,4.33,6,1.5,4.5,5.5
24/11/2012,Wolfsburg,Werder Bremen,1,1,D,0,1,A,2.25,3.4,3.1,2.25,3.5,2.95
25/11/2012,Augsburg,M'gladbach,1,1,D,1,0,H,2.38,3.25,3,2.3,3.4,2.95
25/11/2012,Freiburg,Stuttgart,3,0,H,1,0,H,2.2,3.5,3.1,2.3,3.5,2.85
25/11/2012,Hoffenheim,Leverkusen,1,2,A,0,2,A,3.1,3.4,2.25,3.2,3.4,2.15
27/11/2012,Dortmund,Fortuna Dusseldorf,1,1,D,1,0,H,1.13,8,19,1.15,7.25,16
27/11/2012,Ein Frankfurt,Mainz,1,3,A,0,2,A,2.1,3.4,3.4,2,3.4,3.6
27/11/2012,Hamburg,Schalke 04,3,1,H,0,0,D,4.5,3.5,1.8,4.5,3.5,1.78
27/11/2012,Hannover,Greuther Furth,2,0,H,1,0,H,1.62,4,5,1.67,3.8,4.75
28/11/2012,Freiburg,Bayern Munich,0,2,A,0,1,A,8,4.75,1.36,7.75,5,1.35
28/11/2012,M'gladbach,Wolfsburg,2,0,H,2,0,H,2.38,3.4,2.88,2.4,3.4,2.8
28/11/2012,Nurnberg,Hoffenheim,4,2,H,2,1,H,2.3,3.4,3,2.35,3.25,2.95
28/11/2012,Stuttgart,Augsburg,2,1,H,1,1,D,1.6,4,5.25,1.62,4,5
28/11/2012,Werder Bremen,Leverkusen,1,4,A,0,1,A,2.6,3.5,2.55,2.6,3.3,2.6
30/11/2012,Fortuna Dusseldorf,Ein Frankfurt,4,0,H,2,0,H,2.88,3.4,2.38,2.85,3.3,2.4
01/12/2012,Augsburg,Freiburg,1,1,D,1,1,D,2.5,3.3,2.75,2.5,3.3,2.7
01/12/2012,Bayern Munich,Dortmund,1,1,D,0,0,D,1.75,3.8,4.33,1.8,3.7,4.1
01/12/2012,Greuther Furth,Stuttgart,0,1,A,0,1,A,3,3.4,2.3,2.9,3.4,2.3
01/12/2012,Leverkusen,Nurnberg,1,0,H,1,0,H,1.5,4.33,6,1.45,4.6,6
01/12/2012,Mainz,Hannover,2,1,H,1,1,D,2,3.5,3.6,2,3.5,3.5
01/12/2012,Schalke 04,M'gladbach,1,1,D,0,0,D,1.44,4.5,6.5,1.48,4.5,5.75
02/12/2012,Hoffenheim,Werder Bremen,1,4,A,0,2,A,2.6,3.3,2.63,2.55,3.4,2.6
02/12/2012,Wolfsburg,Hamburg,1,1,D,0,1,A,1.91,3.6,3.75,1.95,3.5,3.7
07/12/2012,Hamburg,Hoffenheim,2,0,H,1,0,H,2,3.5,3.75,2,3.5,3.5
08/12/2012,Augsburg,Bayern Munich,0,2,A,0,1,A,10,5.5,1.29,9.25,5.5,1.28
08/12/2012,Dortmund,Wolfsburg,2,3,A,1,2,A,1.29,5.5,10,1.28,5.75,8.75
08/12/2012,Ein Frankfurt,Werder Bremen,4,1,H,0,0,D,2.4,3.5,2.8,2.4,3.5,2.7
08/12/2012,Freiburg,Greuther Furth,1,0,H,1,0,H,1.7,3.6,5,1.7,3.5,5
08/12/2012,Nurnberg,Fortuna Dusseldorf,2,0,H,1,0,H,1.91,3.3,4.2,1.9,3.4,4
08/12/2012,Stuttgart,Schalke 04,3,1,H,2,1,H,3.1,3.4,2.25,2.8,3.4,2.4
09/12/2012,Hannover,Leverkusen,3,2,H,1,1,D,2.8,3.5,2.4,2.8,3.5,2.35
09/12/2012,M'gladbach,Mainz,2,0,H,0,0,D,2.4,3.3,2.9,2.35,3.3,2.9
14/12/2012,Bayern Munich,M'gladbach,1,1,D,0,1,A,1.14,7.5,17,1.18,7.25,12
15/12/2012,Fortuna Dusseldorf,Hannover,2,1,H,1,0,H,2.75,3.3,2.5,2.7,3.3,2.5
15/12/2012,Greuther Furth,Augsburg,1,1,D,0,1,A,2.38,3.2,3,2.4,3.2,2.95
15/12/2012,Leverkusen,Hamburg,3,0,H,2,0,H,1.6,4,5.25,1.57,3.9,5.75
15/12/2012,Mainz,Stuttgart,3,1,H,0,0,D,2.25,3.4,3.1,2.25,3.4,3
15/12/2012,Schalke 04,Freiburg,1,3,A,1,2,A,1.67,3.75,5,1.62,3.8,5.25
15/12/2012,Wolfsburg,Ein Frankfurt,0,2,A,0,2,A,2.1,3.5,3.3,2.05,3.6,3.25
16/12/2012,Hoffenheim,Dortmund,1,3,A,1,1,D,7,4.33,1.44,6.25,4.5,1.45
16/12/2012,Werder Bremen,Nurnberg,1,1,D,0,0,D,1.83,4,3.75,1.83,3.5,4.2
18/01/2013,Schalke 04,Hannover,5,4,H,1,0,H,1.67,3.8,5,1.72,4,4.25
19/01/2013,Bayern Munich,Greuther Furth,2,0,H,1,0,H,1.1,10,19,1.11,9.25,18
19/01/2013,Hoffenheim,M'gladbach,0,0,D,0,0,D,2.38,3.4,2.9,2.5,3.4,2.7
19/01/2013,Leverkusen,Ein Frankfurt,3,1,H,2,0,H,1.67,4,4.75,1.62,4,5
19/01/2013,Mainz,Freiburg,0,0,D,0,0,D,2.2,3.25,3.3,2,3.5,3.6
19/01/2013,Werder Bremen,Dortmund,0,5,A,0,2,A,5,3.75,1.67,5,3.75,1.67
19/01/2013,Wolfsburg,Stuttgart,2,0,H,0,0,D,2.1,3.5,3.3,2.15,3.4,3.25
20/01/2013,Fortuna Dusseldorf,Augsburg,2,3,A,0,2,A,2.3,3.3,3.1,2.3,3.25,3.1
20/01/2013,Nurnberg,Hamburg,1,1,D,0,0,D,2.3,3.2,3.2,2.3,3.4,3
25/01/2013,Dortmund,Nurnberg,3,0,H,2,0,H,1.18,6.5,15,1.18,6.75,14
26/01/2013,Augsburg,Schalke 04,0,0,D,0,0,D,3.6,3.5,2,3.6,3.5,2
26/01/2013,Ein Frankfurt,Hoffenheim,2,1,H,1,0,H,1.95,3.6,3.6,1.91,3.5,3.9
26/01/2013,Freiburg,Leverkusen,0,0,D,0,0,D,2.75,3.3,2.5,2.7,3.4,2.5
26/01/2013,Greuther Furth,Mainz,0,3,A,0,0,D,3.1,3.3,2.3,2.85,3.4,2.4
26/01/2013,Hannover,Wolfsburg,2,1,H,2,0,H,2.1,3.5,3.3,2.15,3.4,3.25
26/01/2013,M'gladbach,Fortuna Dusseldorf,2,1,H,2,0,H,1.62,3.8,5.5,1.7,3.9,4.5
27/01/2013,Hamburg,Werder Bremen,3,2,H,1,1,D,2.38,3.5,2.8,2.3,3.5,2.9
27/01/2013,Stuttgart,Bayern Munich,0,2,A,0,0,D,8,4.5,1.4,6.25,5.25,1.4
01/02/2013,Werder Bremen,Hannover,2,0,H,0,0,D,1.85,3.8,3.8,1.91,3.7,3.7
02/02/2013,Fortuna Dusseldorf,Stuttgart,3,1,H,2,0,H,3.2,3.25,2.25,3.1,3.25,2.3
02/02/2013,Hamburg,Ein Frankfurt,0,2,A,0,2,A,2.3,3.4,3,2.2,3.5,3.1
02/02/2013,Hoffenheim,Freiburg,2,1,H,2,1,H,2.5,3.3,2.75,2.5,3.4,2.7
02/02/2013,Mainz,Bayern Munich,0,3,A,0,1,A,8,4.5,1.4,7.25,4.75,1.4
02/02/2013,Schalke 04,Greuther Furth,1,2,A,0,0,D,1.33,5,9,1.3,5.5,9
02/02/2013,Wolfsburg,Augsburg,1,1,D,1,1,D,1.83,3.5,4.33,1.75,3.5,4.75
03/02/2013,Leverkusen,Dortmund,2,3,A,0,2,A,3.3,3.5,2.1,3.25,3.6,2.1
03/02/2013,Nurnberg,M'gladbach,2,1,H,2,0,H,2.4,3.2,3,2.45,3.25,2.85
09/02/2013,Bayern Munich,Schalke 04,4,0,H,2,0,H,1.25,5.5,12,1.26,6.5,8.5
09/02/2013,Dortmund,Hamburg,1,4,A,1,2,A,1.25,6,10,1.26,6.25,9
09/02/2013,Ein Frankfurt,Nurnberg,0,0,D,0,0,D,1.83,3.5,4.33,1.85,3.6,4.1
09/02/2013,Greuther Furth,Wolfsburg,0,1,A,0,1,A,2.88,3.3,2.4,2.9,3.3,2.4
09/02/2013,Hannover,Hoffenheim,1,0,H,1,0,H,2.2,3.4,3.2,2.1,3.5,3.3
09/02/2013,M'gladbach,Leverkusen,3,3,D,1,0,H,3.1,3.4,2.25,3.2,3.25,2.25
09/02/2013,Stuttgart,Werder Bremen,1,4,A,0,1,A,2.25,3.5,3,2.35,3.5,2.8
10/02/2013,Augsburg,Mainz,1,1,D,0,1,A,2.6,3.2,2.75,2.65,3.3,2.6
10/02/2013,Freiburg,Fortuna Dusseldorf,1,0,H,0,0,D,1.62,3.75,5.5,1.62,3.9,5.25
15/02/2013,Wolfsburg,Bayern Munich,0,2,A,0,1,A,7,4.75,1.4,7.25,4.75,1.4
16/02/2013,Dortmund,Ein Frankfurt,3,0,H,2,0,H,1.4,4.75,7.5,1.4,5.25,6.25
16/02/2013,Fortuna Dusseldorf,Greuther Furth,1,0,H,1,0,H,2.3,3.2,3.2,2.25,3.2,3.25
16/02/2013,Hamburg,M'gladbach,1,0,H,1,0,H,1.91,3.5,4,1.95,3.5,3.75
16/02/2013,Leverkusen,Augsburg,2,1,H,1,0,H,1.5,4.1,6.5,1.5,4.2,6.25
16/02/2013,Mainz,Schalke 04,2,2,D,1,1,D,2.25,3.4,3.1,2.25,3.4,3.1
16/02/2013,Werder Bremen,Freiburg,2,3,A,1,1,D,2,3.5,3.6,2,3.5,3.6
17/02/2013,Hoffenheim,Stuttgart,0,1,A,0,1,A,2.25,3.4,3.1,2.25,3.5,3
17/02/2013,Nurnberg,Hannover,2,2,D,0,1,A,2,3.4,3.75,2.1,3.6,3.25
22/02/2013,Freiburg,Ein Frankfurt,0,0,D,0,0,D,2.05,3.4,3.5,2,3.5,3.6
23/02/2013,Augsburg,Hoffenheim,2,1,H,1,0,H,2.1,3.2,3.6,2.25,3.25,3.2
23/02/2013,Bayern Munich,Werder Bremen,6,1,H,2,0,H,1.17,7,15,1.19,6.75,13
23/02/2013,Hannover,Hamburg,5,1,H,3,1,H,2.5,3.4,2.7,2.5,3.5,2.65
23/02/2013,Mainz,Wolfsburg,1,1,D,1,1,D,2,3.4,3.75,2,3.5,3.6
23/02/2013,Schalke 04,Fortuna Dusseldorf,2,1,H,1,0,H,1.44,4.33,7,1.48,4.6,5.75
23/02/2013,Stuttgart,Nurnberg,1,1,D,0,0,D,2.1,3.4,3.4,2.1,3.5,3.3
24/02/2013,Greuther Furth,Leverkusen,0,0,D,0,0,D,4.75,3.6,1.75,4.2,3.8,1.78
24/02/2013,M'gladbach,Dortmund,1,1,D,0,1,A,5,4,1.62,5.5,3.9,1.6
01/03/2013,Ein Frankfurt,M'gladbach,0,1,A,0,1,A,2,3.4,3.75,2.05,3.5,3.4
02/03/2013,Dortmund,Hannover,3,1,H,2,1,H,1.3,5.25,9.5,1.34,5.25,7.75
02/03/2013,Hamburg,Greuther Furth,1,1,D,1,1,D,1.62,3.75,5.5,1.62,4,5
02/03/2013,Leverkusen,Stuttgart,2,1,H,0,1,A,1.53,4.33,5.5,1.55,4.2,5.5
02/03/2013,Nurnberg,Freiburg,1,1,D,1,0,H,2.6,3.25,2.75,2.5,3.2,2.85
02/03/2013,Werder Bremen,Augsburg,0,1,A,0,1,A,1.83,3.75,4,1.8,3.8,4.1
02/03/2013,Wolfsburg,Schalke 04,1,4,A,0,1,A,2.6,3.3,2.63,2.6,3.3,2.65
03/03/2013,Fortuna Dusseldorf,Mainz,1,1,D,1,1,D,3,3.2,2.4,3,3.2,2.4
03/03/2013,Hoffenheim,Bayern Munich,0,1,A,0,1,A,12,5.5,1.25,10.5,6.75,1.22
08/03/2013,Augsburg,Nurnberg,1,2,A,1,1,D,2.1,3.3,3.5,2.1,3.3,3.5
09/03/2013,Bayern Munich,Fortuna Dusseldorf,3,2,H,1,1,D,1.1,9,21,1.12,9,17
09/03/2013,Freiburg,Wolfsburg,2,5,A,1,3,A,1.91,3.5,4,1.91,3.5,3.9
09/03/2013,Greuther Furth,Hoffenheim,0,3,A,0,2,A,2.5,3.3,2.75,2.6,3.3,2.65
09/03/2013,Mainz,Leverkusen,1,0,H,0,0,D,3.1,3.3,2.3,2.85,3.4,2.4
09/03/2013,M'gladbach,Werder Bremen,1,1,D,0,0,D,2.2,3.4,3.2,2.25,3.5,3
09/03/2013,Schalke 04,Dortmund,2,1,H,2,0,H,3.5,3.6,2,3.5,3.6,2
10/03/2013,Hannover,Ein Frankfurt,0,0,D,0,0,D,2.3,3.5,2.9,2.45,3.25,2.85
10/03/2013,Stuttgart,Hamburg,0,1,A,0,0,D,2.25,3.4,3.1,2.35,3.4,2.9
15/03/2013,Wolfsburg,Fortuna Dusseldorf,1,1,D,0,1,A,1.8,3.5,4.5,1.8,3.7,4.2
16/03/2013,Dortmund,Freiburg,5,1,H,3,1,H,1.36,4.75,8.5,1.36,5.25,7.25
16/03/2013,Hamburg,Augsburg,0,1,A,0,1,A,1.91,3.5,4,1.83,3.6,4.2
16/03/2013,Hoffenheim,Mainz,0,0,D,0,0,D,2.5,3.3,2.8,2.6,3.3,2.65
16/03/2013,Leverkusen,Bayern Munich,1,2,A,0,1,A,4.2,3.75,1.8,4.4,3.75,1.75
16/03/2013,Nurnberg,Schalke 04,3,0,H,1,0,H,3.1,3.4,2.25,3.1,3.25,2.3
16/03/2013,Werder Bremen,Greuther Furth,2,2,D,0,0,D,1.5,4.33,6,1.5,4.25,6
17/03/2013,Ein Frankfurt,Stuttgart,1,2,A,1,0,H,2,3.5,3.6,2,3.5,3.6
17/03/2013,M'gladbach,Hannover,1,0,H,1,0,H,2,3.4,3.75,2,3.5,3.6
30/03/2013,Augsburg,Hannover,0,2,A,0,0,D,2,3.4,3.75,2.1,3.3,3.5
30/03/2013,Bayern Munich,Hamburg,9,2,H,5,0,H,1.3,5.5,9,1.3,5.5,8.5
30/03/2013,Fortuna Dusseldorf,Leverkusen,1,4,A,1,1,D,4.33,3.6,1.8,4.2,3.6,1.83
30/03/2013,Freiburg,M'gladbach,2,0,H,0,0,D,2,3.4,3.75,2,3.3,3.8
30/03/2013,Mainz,Werder Bremen,1,1,D,1,0,H,2.05,3.5,3.5,2.2,3.2,3.4
30/03/2013,Schalke 04,Hoffenheim,3,0,H,0,0,D,1.57,4.1,5.5,1.55,4.2,5.5
30/03/2013,Stuttgart,Dortmund,1,2,A,0,1,A,3.8,3.6,1.91,4,3.75,1.83
31/03/2013,Greuther Furth,Ein Frankfurt,2,3,A,1,1,D,3.25,3.25,2.25,3,3.4,2.3
31/03/2013,Wolfsburg,Nurnberg,2,2,D,2,0,H,2,3.5,3.6,2,3.25,3.9
05/04/2013,Hoffenheim,Fortuna Dusseldorf,3,0,H,1,0,H,2,3.4,3.75,2,3.5,3.6
06/04/2013,Dortmund,Augsburg,4,2,H,1,2,A,1.3,5.5,9,1.3,5.75,8.25
06/04/2013,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,6,4,1.53,5.5,4.33,1.53
06/04/2013,Hamburg,Freiburg,0,1,A,0,0,D,2.3,3.3,3.1,2.3,3.25,3.1
