Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
31/03/2012,Nurnberg,Bayern Munich,0,1,A,0,0,D,8.5,4.75,1.36,8.5,5,1.33
31/03/2012,Werder Bremen,Mainz,0,3,A,0,1,A,2.1,3.4,3.4,2.05,3.5,3.4
01/04/2012,Hannover,M'gladbach,2,1,H,0,0,D,2.7,3.25,2.6,2.7,3.25,2.7
01/04/2012,Hoffenheim,Schalke 04,1,1,D,1,0,H,3,3.4,2.3,3,3.4,2.25
07/04/2012,Bayern Munich,Augsburg,2,1,H,1,1,D,1.13,8,21,1.14,7.75,15.5
07/04/2012,FC Koln,Werder Bremen,1,1,D,1,1,D,2.8,3.4,2.4,2.85,3.4,2.35
07/04/2012,Freiburg,Nurnberg,2,2,D,0,2,A,2.1,3.4,3.4,2.15,3.3,3.3
07/04/2012,Kaiserslautern,Hoffenheim,1,2,A,0,1,A,2.75,3.3,2.5,2.85,3.5,2.45
07/04/2012,M'gladbach,Hertha,0,0,D,0,0,D,1.57,3.75,6,1.57,3.9,5.75
07/04/2012,Stuttgart,Mainz,4,1,H,1,1,D,2.05,3.4,3.6,2,3.5,3.8
07/04/2012,Wolfsburg,Dortmund,1,3,A,0,1,A,5.5,4,1.57,5.5,4.1,1.6
08/04/2012,Hamburg,Leverkusen,1,1,D,1,0,H,2.75,3.3,2.5,2.7,3.4,2.6
08/04/2012,Schalke 04,Hannover,3,0,H,1,0,H,1.67,3.8,5,1.75,3.7,4.4
10/04/2012,Augsburg,Stuttgart,1,3,A,1,2,A,2.7,3.4,2.5,2.65,3.4,2.5
10/04/2012,Hertha,Freiburg,1,2,A,0,1,A,2.1,3.4,3.4,2.25,3.5,3.1
10/04/2012,Mainz,FC Koln,4,0,H,3,0,H,1.57,4,5.5,1.57,4.1,5.25
10/04/2012,Werder Bremen,M'gladbach,2,2,D,1,0,H,2.4,3.4,2.8,2.45,3.4,2.9
11/04/2012,Dortmund,Bayern Munich,1,0,H,0,0,D,2.6,3.4,2.7,2.6,3.6,2.6
11/04/2012,Hannover,Wolfsburg,2,0,H,1,0,H,2.1,3.5,3.3,2.1,3.4,3.6
11/04/2012,Hoffenheim,Hamburg,4,0,H,2,0,H,2.2,3.4,3.2,2.15,3.4,3.25
11/04/2012,Leverkusen,Kaiserslautern,3,1,H,1,1,D,1.4,4.5,8,1.42,4.4,7.25
11/04/2012,Nurnberg,Schalke 04,4,1,H,3,0,H,3,3.4,2.3,3.1,3.3,2.25
13/04/2012,Stuttgart,Werder Bremen,4,1,H,2,1,H,1.73,4,4.2,1.8,3.7,4.1
14/04/2012,Bayern Munich,Mainz,0,0,D,0,0,D,1.29,5,11,1.3,5.25,9
14/04/2012,Hamburg,Hannover,1,0,H,1,0,H,2.3,3.4,3,2.4,3.5,2.9
14/04/2012,Kaiserslautern,Nurnberg,0,2,A,0,1,A,2.8,3.4,2.4,2.8,3.3,2.45
14/04/2012,Leverkusen,Hertha,3,3,D,1,0,H,1.53,4,6,1.55,4,5.75
14/04/2012,Schalke 04,Dortmund,1,2,A,1,1,D,3.3,3.5,2.1,3.3,3.6,2.15
14/04/2012,Wolfsburg,Augsburg,1,2,A,1,1,D,1.73,3.75,4.5,1.72,3.75,4.5
15/04/2012,Freiburg,Hoffenheim,0,0,D,0,0,D,2.3,3.4,3,2.3,3.4,3.1
15/04/2012,M'gladbach,FC Koln,3,0,H,1,0,H,1.5,4.33,6,1.5,4.2,6
20/04/2012,Mainz,Wolfsburg,0,0,D,0,0,D,1.91,3.6,3.75,2.05,3.75,3.4
21/04/2012,Dortmund,M'gladbach,2,0,H,1,0,H,1.44,4.2,7.5,1.45,4.33,6.75
21/04/2012,FC Koln,Stuttgart,1,1,D,0,0,D,4,3.75,1.83,3.8,3.6,1.95
21/04/2012,Hertha,Kaiserslautern,1,2,A,0,2,A,1.53,4,6,1.55,4.25,5.25
21/04/2012,Hoffenheim,Leverkusen,0,1,A,0,0,D,2.38,3.4,2.88,2.45,3.5,2.85
21/04/2012,Nurnberg,Hamburg,1,1,D,0,0,D,2.2,3.3,3.25,2.15,3.3,3.3
21/04/2012,Werder Bremen,Bayern Munich,1,2,A,0,0,D,3.2,3.4,2.2,3.2,3.3,2.2
22/04/2012,Augsburg,Schalke 04,1,1,D,1,1,D,3.2,3.4,2.2,3.2,3.4,2.25
22/04/2012,Hannover,Freiburg,0,0,D,0,0,D,1.83,3.5,4.2,1.87,3.6,3.9
28/04/2012,Bayern Munich,Stuttgart,2,0,H,1,0,H,1.7,3.75,4.75,1.75,3.9,4.5
28/04/2012,Freiburg,FC Koln,4,1,H,1,0,H,2.25,3.5,3,2.3,3.5,2.85
28/04/2012,Hamburg,Mainz,0,0,D,0,0,D,2.1,3.4,3.4,2,3.4,3.6
28/04/2012,Hoffenheim,Nurnberg,2,3,A,1,2,A,1.91,3.5,4,1.91,3.7,3.9
28/04/2012,Kaiserslautern,Dortmund,2,5,A,1,3,A,7,4,1.5,6.75,4.4,1.44
28/04/2012,Leverkusen,Hannover,1,0,H,0,0,D,1.83,3.6,4.2,1.9,3.6,3.75
28/04/2012,M'gladbach,Augsburg,0,0,D,0,0,D,1.73,3.75,4.5,1.75,3.7,4.4
28/04/2012,Schalke 04,Hertha,4,0,H,1,0,H,1.44,4.33,7,1.42,4.75,6.5
28/04/2012,Wolfsburg,Werder Bremen,3,1,H,1,1,D,2.1,3.5,3.3,2.05,3.75,3.4
05/05/2012,Augsburg,Hamburg,1,0,H,1,0,H,2.4,3.3,2.88,2.35,3.4,2.85
05/05/2012,Dortmund,Freiburg,4,0,H,4,0,H,1.3,5.25,9.5,1.3,5.25,9
05/05/2012,FC Koln,Bayern Munich,1,4,A,0,1,A,5,4,1.62,5,3.8,1.65
05/05/2012,Hannover,Kaiserslautern,2,1,H,1,1,D,1.33,5,9,1.31,5,9.25
05/05/2012,Hertha,Hoffenheim,3,1,H,1,0,H,1.95,3.6,3.6,2,3.75,3.3
05/05/2012,Mainz,M'gladbach,0,3,A,0,1,A,2.3,3.4,3,2.25,3.4,3
05/05/2012,Nurnberg,Leverkusen,1,4,A,0,2,A,2.5,3.3,2.8,2.5,3.4,2.65
05/05/2012,Stuttgart,Wolfsburg,3,2,H,0,1,A,1.91,3.75,3.6,1.88,3.75,3.7
05/05/2012,Werder Bremen,Schalke 04,2,3,A,1,1,D,2.5,3.4,2.7,2.5,3.6,2.55
