Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
19/10/2013,Bayern Munich,Mainz,4,1,H,0,1,A,1.1,9,23,1.1,10,17
19/10/2013,Braunschweig,Schalke 04,2,3,A,1,1,D,4.75,3.6,1.73,4.6,3.9,1.7
19/10/2013,Dortmund,Hannover,1,0,H,1,0,H,1.22,6.5,11,1.22,6.75,10
19/10/2013,Ein Frankfurt,Nurnberg,1,1,D,0,0,D,1.57,4,5.5,1.57,4.1,5.5
19/10/2013,Hertha,M'gladbach,1,0,H,1,0,H,2.38,3.4,2.9,2.55,3.3,2.7
19/10/2013,Werder Bremen,Freiburg,0,0,D,0,0,D,1.95,3.4,3.8,2,3.5,3.6
20/10/2013,Augsburg,Wolfsburg,1,2,A,1,2,A,2.38,3.4,2.88,2.45,3.3,2.85
20/10/2013,Hamburg,Stuttgart,3,3,D,1,2,A,2.3,3.4,3,2.35,3.5,2.8
25/10/2013,Stuttgart,Nurnberg,1,1,D,1,1,D,1.62,4,5,1.62,4,5
26/10/2013,Bayern Munich,Hertha,3,2,H,1,1,D,1.1,9,21,1.1,10,16.5
26/10/2013,Hannover,Hoffenheim,1,4,A,0,2,A,2.3,3.5,2.9,2.25,3.5,3
26/10/2013,Leverkusen,Augsburg,2,1,H,1,1,D,1.5,4.33,6,1.48,4.4,6.25
26/10/2013,Mainz,Braunschweig,2,0,H,1,0,H,1.57,4.1,5.25,1.57,4,5.75
26/10/2013,Schalke 04,Dortmund,1,3,A,0,1,A,4.2,3.6,1.83,4,3.75,1.83
26/10/2013,Wolfsburg,Werder Bremen,3,0,H,1,0,H,1.62,3.75,5.5,1.65,3.75,5.25
27/10/2013,Freiburg,Hamburg,0,3,A,0,1,A,2.6,3.4,2.6,2.6,3.4,2.6
27/10/2013,M'gladbach,Ein Frankfurt,4,1,H,2,1,H,2.05,3.5,3.4,2,3.5,3.6
01/11/2013,Dortmund,Stuttgart,6,1,H,2,1,H,1.22,6,12,1.25,6.25,9.5
02/11/2013,Braunschweig,Leverkusen,1,0,H,0,0,D,7,4.33,1.44,5.75,4.6,1.48
02/11/2013,Ein Frankfurt,Wolfsburg,1,2,A,1,1,D,2.3,3.4,3,2.35,3.3,3
02/11/2013,Hamburg,M'gladbach,0,2,A,0,1,A,2.3,3.5,2.9,2.35,3.5,2.85
02/11/2013,Hertha,Schalke 04,0,2,A,0,1,A,2.3,3.4,3,2.3,3.5,2.9
02/11/2013,Hoffenheim,Bayern Munich,1,2,A,1,1,D,12,6,1.25,8.5,6,1.28
02/11/2013,Nurnberg,Freiburg,0,3,A,0,0,D,2,3.4,3.75,2,3.5,3.6
03/11/2013,Augsburg,Mainz,2,1,H,1,0,H,2,3.5,3.6,2,3.4,3.7
03/11/2013,Werder Bremen,Hannover,3,2,H,2,2,D,2.25,3.5,3,2.25,3.4,3.1
08/11/2013,Hannover,Braunschweig,0,0,D,0,0,D,1.62,3.8,5.5,1.7,3.8,4.6
09/11/2013,Bayern Munich,Augsburg,3,0,H,2,0,H,1.13,8,19,1.12,9.5,14.5
09/11/2013,Hoffenheim,Hertha,2,3,A,0,1,A,2.2,3.4,3.2,2.05,3.5,3.4
09/11/2013,Leverkusen,Hamburg,5,3,H,2,1,H,1.5,4.33,6,1.53,4.1,6
09/11/2013,M'gladbach,Nurnberg,3,1,H,0,1,A,1.53,4.1,6,1.53,4.33,5.5
09/11/2013,Schalke 04,Werder Bremen,3,1,H,0,1,A,1.57,4,5.5,1.6,4.33,4.75
09/11/2013,Wolfsburg,Dortmund,2,1,H,0,1,A,4.5,3.8,1.73,5,3.8,1.65
10/11/2013,Freiburg,Stuttgart,1,3,A,0,2,A,3,3.4,2.3,2.75,3.5,2.4
10/11/2013,Mainz,Ein Frankfurt,1,0,H,0,0,D,2.5,3.3,2.88,2.45,3.3,2.8
22/11/2013,Stuttgart,M'gladbach,0,2,A,0,1,A,2.3,3.5,2.9,2.25,3.5,2.95
23/11/2013,Augsburg,Hoffenheim,2,0,H,2,0,H,2.1,3.5,3.3,2.2,3.5,3.1
23/11/2013,Braunschweig,Freiburg,0,1,A,0,0,D,2.4,3.3,2.9,2.3,3.4,2.95
23/11/2013,Dortmund,Bayern Munich,0,3,A,0,0,D,3.6,3.6,2,3.7,3.6,1.95
23/11/2013,Ein Frankfurt,Schalke 04,3,3,D,0,2,A,2.6,3.4,2.6,2.6,3.5,2.55
23/11/2013,Hertha,Leverkusen,0,1,A,0,1,A,3,3.25,2.38,2.9,3.5,2.3
23/11/2013,Nurnberg,Wolfsburg,1,1,D,0,1,A,3.2,3.4,2.2,3.4,3.3,2.15
24/11/2013,Hamburg,Hannover,3,1,H,1,1,D,2,3.6,3.5,2.05,3.5,3.4
24/11/2013,Werder Bremen,Mainz,2,3,A,0,2,A,2.38,3.4,2.88,2.35,3.5,2.8
29/11/2013,Wolfsburg,Hamburg,1,1,D,1,1,D,1.8,3.6,4.33,1.83,3.75,4
30/11/2013,Bayern Munich,Braunschweig,2,0,H,2,0,H,1.06,15,51,1.06,12.5,23
30/11/2013,Hertha,Augsburg,0,0,D,0,0,D,2,3.5,3.6,2,3.5,3.6
30/11/2013,Hoffenheim,Werder Bremen,4,4,D,2,2,D,1.8,3.75,4.2,1.8,3.8,4
30/11/2013,Leverkusen,Nurnberg,3,0,H,1,0,H,1.44,4.5,6.5,1.42,4.75,6.75
30/11/2013,Mainz,Dortmund,1,3,A,0,0,D,5,4.33,1.57,5,4.5,1.55
30/11/2013,Schalke 04,Stuttgart,3,0,H,1,0,H,1.67,3.8,5,1.75,4,4.1
01/12/2013,Hannover,Ein Frankfurt,2,0,H,1,0,H,2.4,3.4,2.8,2.4,3.5,2.75
01/12/2013,M'gladbach,Freiburg,1,0,H,0,0,D,1.4,4.33,8.5,1.42,4.75,6.75
06/12/2013,Nurnberg,Mainz,1,1,D,1,0,H,2.6,3.2,2.75,2.55,3.25,2.75
07/12/2013,Dortmund,Leverkusen,0,1,A,0,1,A,1.5,4.33,6,1.5,4.4,5.75
07/12/2013,Ein Frankfurt,Hoffenheim,1,2,A,0,0,D,2.1,3.6,3.25,2.1,3.6,3.2
07/12/2013,Hamburg,Augsburg,0,1,A,0,1,A,2.05,3.5,3.5,2,3.7,3.4
07/12/2013,M'gladbach,Schalke 04,2,1,H,2,1,H,2.25,3.4,3.1,2.25,3.5,3
07/12/2013,Stuttgart,Hannover,4,2,H,2,2,D,2,3.5,3.6,1.95,3.6,3.6
07/12/2013,Werder Bremen,Bayern Munich,0,7,A,0,3,A,12,6,1.22,9.75,6,1.25
08/12/2013,Braunschweig,Hertha,0,2,A,0,1,A,3.5,3.3,2.1,3.3,3.4,2.15
08/12/2013,Freiburg,Wolfsburg,0,3,A,0,2,A,3.75,3.4,2,3.5,3.6,2
13/12/2013,Hertha,Werder Bremen,3,2,H,2,2,D,1.62,4,5.25,1.6,4,5.25
14/12/2013,Augsburg,Braunschweig,4,1,H,3,0,H,1.5,4,7,1.5,4.25,6
14/12/2013,Bayern Munich,Hamburg,3,1,H,1,0,H,1.1,9,21,1.09,10.5,17.5
14/12/2013,Hannover,Nurnberg,3,3,D,0,3,A,1.95,3.5,3.75,1.91,3.5,3.9
14/12/2013,Hoffenheim,Dortmund,2,2,D,2,1,H,4.33,4,1.73,4.75,3.9,1.67
14/12/2013,Mainz,M'gladbach,0,0,D,0,0,D,2.75,3.3,2.5,2.8,3.3,2.45
14/12/2013,Wolfsburg,Stuttgart,3,1,H,1,0,H,1.75,3.75,4.5,1.75,3.8,4.25
15/12/2013,Leverkusen,Ein Frankfurt,0,1,A,0,0,D,1.44,4.33,7,1.48,4.75,5.5
15/12/2013,Schalke 04,Freiburg,2,0,H,1,0,H,1.4,4.5,8,1.44,5,6
20/12/2013,Ein Frankfurt,Augsburg,1,1,D,1,1,D,2.3,3.4,3,2.25,3.5,3
21/12/2013,Braunschweig,Hoffenheim,1,0,H,1,0,H,4,3.4,1.91,4,3.7,1.83
21/12/2013,Dortmund,Hertha,1,2,A,1,2,A,1.36,5,7.5,1.36,5.25,7
21/12/2013,Freiburg,Hannover,2,1,H,2,0,H,2.45,3.3,2.8,2.5,3.4,2.7
21/12/2013,Hamburg,Mainz,2,3,A,1,0,H,2.1,3.5,3.3,2.05,3.5,3.4
21/12/2013,Nurnberg,Schalke 04,0,0,D,0,0,D,3.4,3.5,2.05,3.4,3.5,2.05
21/12/2013,Werder Bremen,Leverkusen,1,0,H,0,0,D,4.5,3.75,1.73,4.5,3.8,1.72
22/12/2013,M'gladbach,Wolfsburg,2,2,D,0,0,D,2.1,3.4,3.4,2.15,3.4,3.3
24/01/2014,M'gladbach,Bayern Munich,0,2,A,0,1,A,6.5,4.5,1.44,6.75,4.75,1.42
25/01/2014,Dortmund,Augsburg,2,2,D,1,0,H,1.29,5.5,9.5,1.33,5.5,7.5
25/01/2014,Ein Frankfurt,Hertha,1,0,H,1,0,H,2.38,3.4,2.88,2.35,3.4,2.9
25/01/2014,Freiburg,Leverkusen,3,2,H,1,2,A,4.5,3.75,1.73,4.4,3.75,1.75
25/01/2014,Nurnberg,Hoffenheim,4,0,H,2,0,H,2.6,3.4,2.63,2.55,3.6,2.55
25/01/2014,Stuttgart,Mainz,1,2,A,1,1,D,2.05,3.4,3.5,2,3.5,3.6
25/01/2014,Wolfsburg,Hannover,1,3,A,1,1,D,1.55,4.2,5.5,1.57,4,5.5
26/01/2014,Hamburg,Schalke 04,0,3,A,0,1,A,2.7,3.6,2.4,2.8,3.5,2.35
26/01/2014,Werder Bremen,Braunschweig,0,0,D,0,0,D,1.85,3.5,4.2,1.75,3.7,4.5
29/01/2014,Stuttgart,Bayern Munich,1,2,A,1,0,H,10,6,1.25,9,6.5,1.25
31/01/2014,Braunschweig,Dortmund,1,2,A,0,1,A,10,5.5,1.29,9.25,5.75,1.28
01/02/2014,Augsburg,Werder Bremen,3,1,H,1,1,D,1.67,3.75,5,1.67,3.9,4.75
01/02/2014,Hannover,M'gladbach,3,1,H,0,0,D,2.7,3.4,2.5,2.65,3.4,2.55
01/02/2014,Hoffenheim,Hamburg,3,0,H,2,0,H,2.05,3.4,3.5,2,3.75,3.4
01/02/2014,Leverkusen,Stuttgart,2,1,H,1,1,D,1.5,4.2,6.25,1.5,4.4,5.75
01/02/2014,Mainz,Freiburg,2,0,H,1,0,H,1.75,3.75,4.5,1.75,3.7,4.4
01/02/2014,Schalke 04,Wolfsburg,2,1,H,1,0,H,2,3.5,3.6,2,3.5,3.6
02/02/2014,Bayern Munich,Ein Frankfurt,5,0,H,2,0,H,1.1,10,17,1.11,9.25,16.5
02/02/2014,Hertha,Nurnberg,1,3,A,1,1,D,1.83,3.6,4.2,1.83,3.6,4.1
07/02/2014,M'gladbach,Leverkusen,0,1,A,0,0,D,2.55,3.3,2.7,2.55,3.5,2.55
08/02/2014,Ein Frankfurt,Braunschweig,3,0,H,3,0,H,1.62,3.75,5.5,1.62,4,5
08/02/2014,Freiburg,Hoffenheim,1,1,D,0,0,D,2.63,3.5,2.5,2.65,3.5,2.5
08/02/2014,Hamburg,Hertha,0,3,A,0,3,A,2.6,3.4,2.6,2.55,3.5,2.55
08/02/2014,Nurnberg,Bayern Munich,0,2,A,0,1,A,11,6.5,1.22,9.25,7,1.22
08/02/2014,Werder Bremen,Dortmund,1,5,A,0,2,A,8,4.75,1.36,7,5.25,1.36
08/02/2014,Wolfsburg,Mainz,3,0,H,0,0,D,1.8,3.6,4.33,1.8,3.7,4.2
09/02/2014,Schalke 04,Hannover,2,0,H,2,0,H,1.57,3.8,6,1.57,4.33,5
09/02/2014,Stuttgart,Augsburg,1,4,A,0,2,A,2.4,3.4,2.8,2.4,3.4,2.8
14/02/2014,Mainz,Hannover,2,0,H,0,0,D,1.91,3.5,4,1.91,3.6,3.75
15/02/2014,Bayern Munich,Freiburg,4,0,H,3,0,H,1.08,10,23,1.08,11,19.5
15/02/2014,Braunschweig,Hamburg,4,2,H,0,1,A,2.75,3.3,2.5,2.65,3.3,2.6
15/02/2014,Dortmund,Ein Frankfurt,4,0,H,2,0,H,1.25,6,10,1.28,6.25,8.25
15/02/2014,Hoffenheim,Stuttgart,4,1,H,1,0,H,1.95,3.6,3.6,1.95,3.6,3.7
15/02/2014,Leverkusen,Schalke 04,1,2,A,0,1,A,2.1,3.4,3.4,2.15,3.4,3.3
15/02/2014,Werder Bremen,M'gladbach,1,1,D,0,1,A,3.5,3.5,2.05,3.5,3.6,2
16/02/2014,Augsburg,Nurnberg,0,1,A,0,0,D,1.8,3.6,4.33,1.78,3.7,4.25
16/02/2014,Hertha,Wolfsburg,1,2,A,1,0,H,2.38,3.4,2.88,2.45,3.3,2.8
21/02/2014,Schalke 04,Mainz,0,0,D,0,0,D,1.75,3.6,4.6,1.72,3.8,4.5
22/02/2014,Freiburg,Augsburg,2,4,A,1,1,D,3.1,3.25,2.3,3,3.3,2.35
22/02/2014,Hamburg,Dortmund,3,0,H,1,0,H,7.5,5,1.36,7,5.25,1.36
22/02/2014,M'gladbach,Hoffenheim,2,2,D,2,0,H,1.95,3.6,3.6,1.88,3.6,3.9
22/02/2014,Nurnberg,Braunschweig,2,1,H,0,1,A,1.62,3.75,5.5,1.62,4,5
22/02/2014,Stuttgart,Hertha,1,2,A,1,1,D,2.63,3.3,2.6,2.6,3.25,2.65
22/02/2014,Wolfsburg,Leverkusen,3,1,H,1,1,D,2.4,3.4,2.8,2.4,3.4,2.8
23/02/2014,Ein Frankfurt,Werder Bremen,0,0,D,0,0,D,1.7,3.75,4.75,1.7,3.8,4.6
23/02/2014,Hannover,Bayern Munich,0,4,A,0,2,A,10,7,1.22,10,6,1.25
28/02/2014,Hertha,Freiburg,0,0,D,0,0,D,1.62,3.75,5.5,1.62,4,5
01/03/2014,Augsburg,Hannover,1,1,D,0,1,A,1.75,3.6,4.75,1.75,3.8,4.2
01/03/2014,Bayern Munich,Schalke 04,5,1,H,4,0,H,1.18,7,13,1.18,7.5,11.5
01/03/2014,Braunschweig,M'gladbach,1,1,D,0,1,A,4,3.5,1.91,3,3.5,1.87
01/03/2014,Dortmund,Nurnberg,3,0,H,0,0,D,1.22,6.5,11,1.26,6.5,8.5
01/03/2014,Leverkusen,Mainz,0,1,A,0,1,A,1.75,3.8,4.33,1.75,3.75,4.5
01/03/2014,Werder Bremen,Hamburg,1,0,H,1,0,H,2.63,3.5,2.5,2.65,3.6,2.6
02/03/2014,Ein Frankfurt,Stuttgart,2,1,H,0,1,A,2.1,3.5,3.3,2.15,3.6,3.4
02/03/2014,Hoffenheim,Wolfsburg,6,2,H,4,1,H,2.6,3.4,2.6,2.75,3.6,2.5
08/03/2014,Hamburg,Ein Frankfurt,1,1,D,0,1,A,2.5,3.3,2.75,2.3,3.5,2.9
08/03/2014,Hannover,Leverkusen,1,1,D,1,1,D,3,3.4,2.3,3.1,3.4,2.25
08/03/2014,M'gladbach,Augsburg,1,2,A,1,1,D,2.3,3.25,3.1,2.15,3.4,3.25
08/03/2014,Nurnberg,Werder Bremen,0,2,A,0,1,A,1.91,3.5,4,1.85,3.7,3.9
08/03/2014,Schalke 04,Hoffenheim,4,0,H,2,0,H,1.75,4,4.2,1.75,3.9,4.25
08/03/2014,Stuttgart,Braunschweig,2,2,D,2,1,H,1.67,3.8,5,1.62,4,5
08/03/2014,Wolfsburg,Bayern Munich,1,6,A,1,1,D,9,5.75,1.29,8.5,5.5,1.3
09/03/2014,Freiburg,Dortmund,0,1,A,0,0,D,9,5,1.33,7.25,5.25,1.35
09/03/2014,Mainz,Hertha,1,1,D,0,0,D,2.2,3.2,3.4,2.15,3.4,3.3
14/03/2014,Augsburg,Schalke 04,1,2,A,1,1,D,2.25,3.3,3.1,2.4,3.5,2.75
15/03/2014,Bayern Munich,Leverkusen,2,1,H,1,0,H,1.14,8,15,1.15,8,13.5
15/03/2014,Braunschweig,Wolfsburg,1,1,D,0,1,A,3.8,3.6,1.91,3.9,3.7,1.85
15/03/2014,Dortmund,M'gladbach,1,2,A,0,2,A,1.36,5,7.5,1.36,5,7.75
15/03/2014,Hertha,Hannover,0,3,A,0,0,D,1.91,3.5,4,1.85,3.7,4
15/03/2014,Hoffenheim,Mainz,2,4,A,0,0,D,2.2,3.5,3.1,2.15,3.5,3.2
15/03/2014,Werder Bremen,Stuttgart,1,1,D,0,0,D,2.5,3.4,2.7,2.45,3.5,2.7
16/03/2014,Ein Frankfurt,Freiburg,1,4,A,0,1,A,1.83,3.6,4.2,1.83,3.7,4
16/03/2014,Hamburg,Nurnberg,2,1,H,0,0,D,2.2,3.4,3.2,2.15,3.5,3.2
21/03/2014,Freiburg,Werder Bremen,3,1,H,1,0,H,2.2,3.3,3.25,2.25,3.4,3.1
22/03/2014,Hannover,Dortmund,0,3,A,0,1,A,4.75,4,1.67,4.75,4.1,1.65
22/03/2014,Mainz,Bayern Munich,0,2,A,0,0,D,11,6.5,1.22,9.75,6,1.25
22/03/2014,M'gladbach,Hertha,3,0,H,3,0,H,2,3.4,3.75,2,3.6,3.5
22/03/2014,Schalke 04,Braunschweig,3,1,H,1,0,H,1.4,4.75,7,1.4,4.6,7.5
22/03/2014,Stuttgart,Hamburg,1,0,H,0,0,D,2,3.5,3.6,2.05,3.7,3.25
22/03/2014,Wolfsburg,Augsburg,1,1,D,0,1,A,2.1,3.5,3.3,2.05,3.5,3.4
23/03/2014,Leverkusen,Hoffenheim,2,3,A,1,2,A,1.73,3.8,4.5,1.75,4.1,4
23/03/2014,Nurnberg,Ein Frankfurt,2,5,A,0,1,A,2.4,3.3,2.88,2.4,3.4,2.8
25/03/2014,Braunschweig,Mainz,3,1,H,2,1,H,3.4,3.4,2.1,3.25,3.4,2.15
25/03/2014,Dortmund,Schalke 04,0,0,D,0,0,D,1.44,4.75,6.5,1.48,4.75,5.5
25/03/2014,Hertha,Bayern Munich,1,3,A,0,2,A,13,6.5,1.2,11,7,1.2
25/03/2014,Werder Bremen,Wolfsburg,1,3,A,1,2,A,3.1,3.4,2.25,3.1,3.5,2.2
26/03/2014,Augsburg,Leverkusen,1,3,A,0,1,A,2.4,3.4,2.88,2.5,3.3,2.75
26/03/2014,Ein Frankfurt,M'gladbach,1,0,H,1,0,H,2.6,3.3,2.63,2.7,3.4,2.5
26/03/2014,Hamburg,Freiburg,1,1,D,0,0,D,2.1,3.4,3.4,2.05,3.5,3.4
26/03/2014,Hoffenheim,Hannover,3,1,H,1,1,D,1.91,3.75,3.6,1.87,3.6,4
26/03/2014,Nurnberg,Stuttgart,2,0,H,1,0,H,2.75,3.4,2.45,2.65,3.4,2.55
28/03/2014,Schalke 04,Hertha,2,0,H,1,0,H,1.8,3.6,4.25,1.78,3.7,4.25
29/03/2014,Bayern Munich,Hoffenheim,3,3,D,3,2,H,1.14,8,15,1.17,8.25,11
29/03/2014,Freiburg,Nurnberg,3,2,H,1,2,A,2.15,3.3,3.4,2.15,3.3,3.4
29/03/2014,Leverkusen,Braunschweig,1,1,D,0,0,D,1.33,5.25,8,1.36,5.25,7
29/03/2014,Mainz,Augsburg,3,0,H,2,0,H,2.38,3.25,3,2.4,3.4,2.85
29/03/2014,Stuttgart,Dortmund,2,3,A,2,1,H,4.75,4,1.67,4.5,4,1.7
29/03/2014,Wolfsburg,Ein Frankfurt,2,1,H,0,1,A,1.83,3.6,4.2,1.8,3.75,4.1
30/03/2014,Hannover,Werder Bremen,1,2,A,1,0,H,1.91,3.6,3.8,1.83,3.6,4.1
30/03/2014,M'gladbach,Hamburg,3,1,H,1,1,D,1.75,3.75,4.5,1.72,3.9,4.33
