Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
01/09/2013,Real Madrid,Ath Bilbao,3,1,H,2,0,H,1.17,7,16,1.16,7.75,13.5
01/09/2013,Sevilla,Malaga,2,2,D,1,1,D,1.62,3.8,5.5,1.57,3.9,5.75
01/09/2013,Sociedad,Ath Madrid,1,2,A,0,1,A,2.9,3.3,2.38,2.8,3.25,2.5
01/09/2013,Valencia,Barcelona,2,3,A,2,3,A,5.5,4.33,1.53,6.25,4.4,1.48
14/09/2013,Ath Madrid,Almeria,4,2,H,2,1,H,1.25,6,11,1.26,5.5,11
14/09/2013,Barcelona,Sevilla,3,2,H,1,0,H,1.18,7,15,1.18,7,13.5
14/09/2013,Levante,Sociedad,0,0,D,0,0,D,3.1,3.25,2.3,3.25,3.2,2.25
14/09/2013,Villarreal,Real Madrid,2,2,D,1,1,D,5.5,4.2,1.57,5.25,4.33,1.55
15/09/2013,Betis,Valencia,3,1,H,3,0,H,2.63,3.3,2.63,2.85,3.4,2.55
15/09/2013,Getafe,Osasuna,2,1,H,1,1,D,1.95,3.3,4,1.91,3.5,3.9
15/09/2013,Granada,Espanol,0,1,A,0,0,D,2.4,3.2,3,2.4,3.2,3.2
15/09/2013,Malaga,Vallecano,5,0,H,2,0,H,1.91,3.5,4,1.91,3.6,3.8
16/09/2013,Ath Bilbao,Celta,3,2,H,1,1,D,1.67,3.75,5,1.72,3.75,5.25
16/09/2013,Elche,Valladolid,0,0,D,0,0,D,2.25,3.25,3.25,2.3,3.3,3.1
20/09/2013,Osasuna,Elche,2,1,H,1,0,H,2,3.4,3.75,1.91,3.3,4.2
21/09/2013,Almeria,Levante,2,2,D,1,0,H,1.8,3.5,4.5,1.85,3.4,4.33
21/09/2013,Sociedad,Malaga,0,0,D,0,0,D,1.91,3.5,4,1.95,3.5,3.75
21/09/2013,Valladolid,Ath Madrid,0,2,A,0,0,D,5,3.6,1.7,5.5,3.7,1.62
21/09/2013,Vallecano,Barcelona,0,4,A,0,1,A,13,6.5,1.2,13,6.5,1.2
22/09/2013,Betis,Granada,0,0,D,0,0,D,1.67,3.6,5.5,1.75,3.6,4.6
22/09/2013,Celta,Villarreal,0,0,D,0,0,D,2.75,3.3,2.5,2.7,3.4,2.5
22/09/2013,Real Madrid,Getafe,4,1,H,2,1,H,1.13,8.5,19,1.11,9.25,18
22/09/2013,Valencia,Sevilla,3,1,H,1,0,H,1.91,3.4,4,1.91,3.5,3.9
23/09/2013,Espanol,Ath Bilbao,3,2,H,1,1,D,2.3,3.4,3,2.25,3.3,3.1
24/09/2013,Ath Madrid,Osasuna,2,1,H,2,1,H,1.2,6,15,1.2,6.25,13.5
24/09/2013,Barcelona,Sociedad,4,1,H,3,0,H,1.13,8,19,1.12,9,15.5
24/09/2013,Levante,Valladolid,1,1,D,1,1,D,2.1,3.3,3.5,2.05,3.2,3.7
24/09/2013,Malaga,Almeria,2,0,H,0,0,D,1.67,3.75,5,1.67,3.8,4.75
25/09/2013,Elche,Real Madrid,1,2,A,0,0,D,10,5.5,1.29,9.25,5.5,1.28
25/09/2013,Granada,Valencia,0,1,A,0,0,D,3.1,3.25,2.3,3.1,3.2,2.3
25/09/2013,Sevilla,Vallecano,4,1,H,1,0,H,1.44,4.2,7.5,1.48,4.25,6.25
26/09/2013,Ath Bilbao,Betis,2,1,H,0,0,D,1.95,3.5,3.75,1.9,3.5,3.9
26/09/2013,Getafe,Celta,2,0,H,1,0,H,2.1,3.3,3.5,2.1,3.2,3.6
26/09/2013,Villarreal,Espanol,2,1,H,1,0,H,1.73,3.5,5,1.72,3.5,5
27/09/2013,Valladolid,Malaga,2,2,D,0,1,A,2.9,3.2,2.45,2.75,3.4,2.45
28/09/2013,Almeria,Barcelona,0,2,A,0,1,A,13,7,1.18,13.5,7,1.18
28/09/2013,Real Madrid,Ath Madrid,0,1,A,0,1,A,1.62,3.75,5.5,1.62,4.2,4.75
28/09/2013,Sociedad,Sevilla,1,1,D,0,1,A,2.2,3.4,3.2,2.15,3.4,3.3
28/09/2013,Valencia,Vallecano,1,0,H,1,0,H,1.29,5.25,10,1.34,4.75,9.25
29/09/2013,Betis,Villarreal,1,0,H,1,0,H,2.5,3.3,2.75,2.35,3.3,2.95
29/09/2013,Celta,Elche,0,1,A,0,0,D,1.91,3.4,4,1.87,3.3,4.4
29/09/2013,Espanol,Getafe,0,2,A,0,0,D,1.7,3.6,5,1.75,3.4,5
29/09/2013,Osasuna,Levante,0,1,A,0,0,D,2.05,3.3,3.6,2.05,3.25,3.7
30/09/2013,Granada,Ath Bilbao,2,0,H,0,0,D,2.75,3.3,2.5,2.65,3.3,2.6
06/10/2013,Ath Madrid,Celta,2,1,H,1,0,H,1.22,6,13,1.22,6,13.5
06/10/2013,Getafe,Betis,3,1,H,3,0,H,2.4,3.3,2.88,2.4,3.3,2.9
06/10/2013,Sevilla,Almeria,2,1,H,1,1,D,1.44,4.33,7,1.48,4.33,6.5
06/10/2013,Ath Bilbao,Valencia,1,1,D,0,1,A,2.1,3.5,3.3,2.05,3.3,3.7
05/10/2013,Barcelona,Valladolid,4,1,H,1,1,D,1.09,10,21,1.1,9,21
05/10/2013,Elche,Espanol,2,1,H,1,0,H,2.5,3.3,2.75,2.5,3.2,2.85
05/10/2013,Levante,Real Madrid,2,3,A,0,0,D,9,5,1.33,8.25,5,1.34
05/10/2013,Vallecano,Sociedad,1,0,H,0,0,D,2.9,3.4,2.38,2.75,3.4,2.45
04/10/2013,Malaga,Osasuna,0,1,A,0,1,A,1.53,4,6,1.57,3.8,6
04/10/2013,Villarreal,Granada,3,0,H,1,0,H,1.44,4.33,7,1.48,4,7.25
19/10/2013,Espanol,Ath Madrid,1,0,H,0,0,D,5.25,3.6,1.67,5.25,3.6,1.67
19/10/2013,Osasuna,Barcelona,0,0,D,0,0,D,12,6,1.22,12.5,6,1.22
19/10/2013,Real Madrid,Malaga,2,0,H,0,0,D,1.2,7,11,1.17,7,14.5
19/10/2013,Valencia,Sociedad,1,2,A,0,1,A,1.73,3.5,5,1.75,3.75,4.5
20/10/2013,Almeria,Vallecano,0,1,A,0,0,D,1.91,3.6,3.75,1.83,3.6,4.1
20/10/2013,Betis,Elche,1,2,A,1,2,A,1.73,3.5,5,1.72,3.5,5
20/10/2013,Granada,Getafe,0,2,A,0,0,D,2.1,3.4,3.4,2.05,3.3,3.7
20/10/2013,Valladolid,Sevilla,2,2,D,0,2,A,2.8,3.4,2.4,2.9,3.4,2.35
21/10/2013,Ath Bilbao,Villarreal,2,0,H,2,0,H,2.2,3.4,3.2,2.2,3.4,3.2
21/10/2013,Celta,Levante,0,1,A,0,0,D,2.05,3.4,3.5,2.05,3.25,3.7
25/10/2013,Vallecano,Valladolid,0,3,A,0,2,A,1.91,3.6,3.8,2,3.3,3.8
26/10/2013,Barcelona,Real Madrid,2,1,H,1,0,H,1.75,4,4.33,1.78,4.1,3.8
26/10/2013,Elche,Granada,0,1,A,0,1,A,1.91,3.4,4,1.9,3.25,4.25
26/10/2013,Levante,Espanol,3,0,H,2,0,H,2.4,3.3,2.9,2.5,3.1,2.95
26/10/2013,Malaga,Celta,0,5,A,0,2,A,1.7,3.6,5,1.65,3.7,5.25
27/10/2013,Ath Madrid,Betis,5,0,H,1,0,H,1.25,5.5,12,1.25,5.5,11.5
27/10/2013,Sevilla,Osasuna,2,1,H,0,0,D,1.5,4.2,6.5,1.48,4.1,6.75
27/10/2013,Sociedad,Almeria,3,0,H,1,0,H,1.57,4,5.5,1.57,4,5.5
27/10/2013,Villarreal,Valencia,4,1,H,2,0,H,1.95,3.5,3.8,1.95,3.4,3.9
28/10/2013,Getafe,Ath Bilbao,0,1,A,0,1,A,2.63,3.2,2.7,2.65,3.2,2.7
29/10/2013,Celta,Barcelona,0,3,A,0,1,A,10,5.5,1.29,11,5.5,1.25
29/10/2013,Espanol,Malaga,0,0,D,0,0,D,1.91,3.3,4.2,1.9,3.4,4
30/10/2013,Osasuna,Vallecano,3,1,H,2,0,H,2.1,3.3,3.5,2.05,3.2,3.75
30/10/2013,Real Madrid,Sevilla,7,3,H,3,2,H,1.18,7,13,1.19,6.5,13.5
30/10/2013,Valencia,Almeria,1,2,A,1,0,H,1.4,4.5,8,1.4,4.6,7.5
30/10/2013,Valladolid,Sociedad,2,2,D,0,1,A,2.8,3.3,2.5,2.7,3.3,2.5
31/10/2013,Ath Bilbao,Elche,2,2,D,0,1,A,1.62,3.75,5.5,1.65,3.7,5.25
31/10/2013,Betis,Levante,0,0,D,0,0,D,1.8,3.5,4.5,1.78,3.5,4.4
31/10/2013,Granada,Ath Madrid,1,2,A,0,1,A,6,4,1.53,6.5,3.75,1.55
31/10/2013,Villarreal,Getafe,0,2,A,0,1,A,1.44,4.2,7.5,1.5,4,6.5
01/11/2013,Barcelona,Espanol,1,0,H,0,0,D,1.09,10,26,1.09,10.5,18
02/11/2013,Almeria,Valladolid,1,0,H,1,0,H,2.15,3.3,3.4,2.15,3.25,3.4
02/11/2013,Sevilla,Celta,0,1,A,0,0,D,1.5,4.33,6,1.5,4.2,6.25
02/11/2013,Sociedad,Osasuna,5,0,H,1,0,H,1.57,4,5.75,1.62,3.6,6
02/11/2013,Vallecano,Real Madrid,2,3,A,0,2,A,11,6,1.25,10,6,1.25
03/11/2013,Ath Madrid,Ath Bilbao,2,0,H,2,0,H,1.3,5,11,1.34,4.75,9.25
03/11/2013,Getafe,Valencia,0,1,A,0,1,A,2.6,3.2,2.75,2.55,3.25,2.75
03/11/2013,Levante,Granada,0,1,A,0,0,D,2.05,3.3,3.6,2.05,3.2,3.8
03/11/2013,Malaga,Betis,3,2,H,1,1,D,2.05,3.4,3.6,2,3.4,3.75
04/11/2013,Elche,Villarreal,0,1,A,0,0,D,3.3,3.3,2.2,3.3,3.25,2.2
08/11/2013,Granada,Malaga,3,1,H,0,0,D,2.3,3.2,3.2,2.25,3.25,3.2
08/11/2013,Osasuna,Almeria,0,1,A,0,1,A,2.05,3.4,3.5,2.1,3.3,3.5
09/11/2013,Ath Bilbao,Levante,2,1,H,0,1,A,1.5,4.1,6.5,1.55,3.8,6.25
09/11/2013,Celta,Vallecano,0,2,A,0,1,A,1.91,3.5,4,1.91,3.4,4.1
09/11/2013,Getafe,Elche,1,1,D,1,0,H,2.05,3.25,3.75,2.05,3.2,3.8
09/11/2013,Real Madrid,Sociedad,5,1,H,4,0,H,1.14,8,17,1.16,7.75,13.5
10/11/2013,Espanol,Sevilla,1,3,A,1,2,A,2.38,3.25,3,2.35,3.25,3
10/11/2013,Valencia,Valladolid,2,2,D,1,1,D,1.53,4,6,1.55,4.1,5.75
10/11/2013,Villarreal,Ath Madrid,1,1,D,0,1,A,3.4,3.4,2.1,3.75,3.4,2
10/11/2013,Betis,Barcelona,1,4,A,0,2,A,11,6,1.25,11.5,6,1.23
22/11/2013,Valladolid,Osasuna,0,1,A,0,0,D,2,3.4,3.75,1.95,3.3,4
23/11/2013,Almeria,Real Madrid,0,5,A,0,1,A,9.5,5.5,1.29,9.5,6,1.26
23/11/2013,Ath Madrid,Getafe,7,0,H,2,0,H,1.22,5.75,13,1.26,5.25,12.5
23/11/2013,Barcelona,Granada,4,0,H,2,0,H,1.13,8.5,17,1.14,7.75,16
23/11/2013,Sociedad,Celta,4,3,H,1,2,A,1.67,3.6,5.25,1.67,3.75,5
24/11/2013,Elche,Valencia,2,1,H,0,0,D,2.75,3.3,2.5,2.85,3.2,2.5
24/11/2013,Levante,Villarreal,0,3,A,0,1,A,3.5,3.3,2.1,3.6,3.3,2.05
24/11/2013,Sevilla,Betis,4,0,H,2,0,H,1.67,3.75,5,1.7,3.8,4.75
24/11/2013,Vallecano,Espanol,1,4,A,0,1,A,2.4,3.3,2.88,2.45,3.1,3
25/11/2013,Malaga,Ath Bilbao,1,2,A,1,0,H,2.6,3.25,2.7,2.45,3.4,2.75
29/11/2013,Getafe,Levante,1,0,H,0,0,D,1.83,3.4,4.5,1.85,3.4,4.33
29/11/2013,Villarreal,Malaga,1,1,D,1,0,H,1.44,4.33,7,1.45,4.1,7.5
30/11/2013,Celta,Almeria,3,1,H,1,1,D,1.91,3.4,4,1.9,3.4,4.1
30/11/2013,Elche,Ath Madrid,0,2,A,0,0,D,7,4,1.5,7.25,3.9,1.5
30/11/2013,Espanol,Sociedad,1,2,A,1,0,H,2.2,3.4,3.2,2.2,3.25,3.3
30/11/2013,Real Madrid,Valladolid,4,0,H,2,0,H,1.13,8.5,17,1.13,8,17.5
01/12/2013,Ath Bilbao,Barcelona,1,0,H,0,0,D,5,4.2,1.6,5.5,4.1,1.57
01/12/2013,Betis,Vallecano,2,2,D,1,0,H,1.91,3.4,4,1.95,3.3,4
01/12/2013,Granada,Sevilla,1,2,A,0,1,A,2.8,3.25,2.5,2.85,3.2,2.5
01/12/2013,Valencia,Osasuna,3,0,H,1,0,H,1.4,4.5,8,1.45,4.2,7.25
13/12/2013,Levante,Elche,2,1,H,1,1,D,2.3,3.1,3.25,2.3,3.1,3.3
14/12/2013,Barcelona,Villarreal,2,1,H,1,0,H,1.29,5.5,11,1.3,5.25,9.25
14/12/2013,Malaga,Getafe,1,0,H,0,0,D,2,3.4,3.75,1.95,3.4,3.9
14/12/2013,Osasuna,Real Madrid,2,2,D,2,1,H,11,6.5,1.22,12,6,1.22
14/12/2013,Vallecano,Granada,0,2,A,0,1,A,2.05,3.3,3.6,1.95,3.3,4
15/12/2013,Almeria,Espanol,0,0,D,0,0,D,2.7,3.2,2.63,2.6,3.25,2.65
15/12/2013,Ath Madrid,Valencia,3,0,H,0,0,D,1.33,4.75,10,1.36,4.5,9
15/12/2013,Sevilla,Ath Bilbao,1,1,D,1,1,D,1.95,3.5,3.75,2,3.6,3.5
15/12/2013,Sociedad,Betis,5,1,H,1,1,D,1.73,3.6,4.75,1.65,3.8,5
16/12/2013,Valladolid,Celta,3,0,H,0,0,D,2.38,3.25,3,2.3,3.3,3.1
20/12/2013,Elche,Malaga,0,1,A,0,1,A,2.3,3.2,3.2,2.45,3.1,3
21/12/2013,Ath Madrid,Levante,3,2,H,1,1,D,1.14,7.5,17,1.15,7.25,17.5
21/12/2013,Betis,Almeria,0,1,A,0,1,A,1.73,3.75,4.5,1.75,3.6,4.6
21/12/2013,Granada,Sociedad,1,3,A,1,2,A,2.4,3.3,2.88,2.45,3.3,2.85
21/12/2013,Villarreal,Sevilla,1,2,A,0,1,A,1.85,3.6,4,1.83,3.6,4.2
22/12/2013,Ath Bilbao,Vallecano,2,1,H,1,0,H,1.44,4.33,7,1.45,4.33,7
22/12/2013,Celta,Osasuna,1,1,D,1,1,D,1.8,3.5,4.5,1.8,3.5,4.5
22/12/2013,Espanol,Valladolid,4,2,H,2,0,H,1.8,3.4,4.75,1.75,3.4,5
22/12/2013,Getafe,Barcelona,2,5,A,2,3,A,7,4.75,1.4,7.25,4.5,1.42
22/12/2013,Valencia,Real Madrid,2,3,A,1,2,A,5.5,4,1.57,5.5,4.25,1.55
04/01/2014,Almeria,Granada,3,0,H,2,0,H,2.4,3.2,3,2.3,3.25,3.1
04/01/2014,Malaga,Ath Madrid,0,1,A,0,0,D,6,4.1,1.53,7,3.9,1.5
04/01/2014,Valencia,Levante,2,0,H,1,0,H,1.44,4.2,7.5,1.45,4.2,7.25
04/01/2014,Valladolid,Betis,0,0,D,0,0,D,2.38,3.25,3,2.35,3.3,2.95
05/01/2014,Barcelona,Elche,4,0,H,2,0,H,1.07,11,26,1.09,9.5,23
05/01/2014,Osasuna,Espanol,1,0,H,1,0,H,2.4,3.2,3,2.3,3.1,3.25
05/01/2014,Sevilla,Getafe,3,0,H,1,0,H,1.53,4.2,5.75,1.55,4.1,5.75
05/01/2014,Sociedad,Ath Bilbao,2,0,H,1,0,H,2.15,3.4,3.3,2.2,3.25,3.3
06/01/2014,Real Madrid,Celta,3,0,H,0,0,D,1.1,9,21,1.09,9.75,21
06/01/2014,Vallecano,Villarreal,2,5,A,0,3,A,3.3,3.4,2.15,3.5,3.4,2.05
10/01/2014,Granada,Valladolid,4,0,H,2,0,H,2,3.3,3.8,2,3.3,3.8
11/01/2014,Ath Bilbao,Almeria,6,1,H,3,1,H,1.4,4.5,7.5,1.4,4.5,7.75
11/01/2014,Ath Madrid,Barcelona,0,0,D,0,0,D,3.1,3.5,2.2,3.2,3.4,2.2
11/01/2014,Celta,Valencia,2,1,H,0,1,A,3.1,3.3,2.3,3,3.25,2.35
11/01/2014,Elche,Sevilla,1,1,D,0,0,D,3.3,3.4,2.15,3.5,3.25,2.1
12/01/2014,Betis,Osasuna,1,2,A,0,1,A,1.8,3.5,4.5,1.8,3.5,4.5
12/01/2014,Espanol,Real Madrid,0,1,A,0,0,D,7.5,5.5,1.33,8,5,1.35
12/01/2014,Getafe,Vallecano,0,1,A,0,1,A,2,3.4,3.75,1.95,3.5,3.75
12/01/2014,Levante,Malaga,1,0,H,1,0,H,2.5,3.2,2.88,2.5,3.25,2.8
13/01/2014,Villarreal,Sociedad,5,1,H,3,0,H,1.91,3.5,4,1.85,3.6,4.1
17/01/2014,Malaga,Valencia,0,0,D,0,0,D,2.7,3.2,2.63,2.7,3.2,2.6
18/01/2014,Betis,Real Madrid,0,5,A,0,3,A,8.5,6,1.29,11,5.5,1.26
18/01/2014,Elche,Vallecano,2,0,H,1,0,H,2.38,3.2,3,2.25,3.2,3.2
18/01/2014,Espanol,Celta,1,0,H,0,0,D,2,3.25,3.9,1.91,3.3,4.2
18/01/2014,Granada,Osasuna,0,0,D,0,0,D,2,3.2,4,1.95,3.3,4
19/01/2014,Ath Madrid,Sevilla,1,1,D,1,0,H,1.36,4.75,8.5,1.33,4.75,9.5
19/01/2014,Getafe,Sociedad,2,2,D,1,2,A,3,3.4,2.3,2.95,3.3,2.35
19/01/2014,Levante,Barcelona,1,1,D,1,1,D,15,7,1.17,15,6.5,1.19
19/01/2014,Villarreal,Almeria,2,0,H,1,0,H,1.33,5,9,1.33,4.75,9.5
20/01/2014,Ath Bilbao,Valladolid,4,2,H,0,1,A,1.36,4.75,8.5,1.33,4.75,9.5
24/01/2014,Celta,Betis,4,2,H,3,1,H,2.1,3.4,3.4,2,3.4,3.7
25/01/2014,Real Madrid,Granada,2,0,H,0,0,D,1.05,15,26,1.07,11.5,23
25/01/2014,Sevilla,Levante,2,3,A,1,1,D,1.36,4.75,8.5,1.35,4.75,9
25/01/2014,Valencia,Espanol,2,2,D,2,2,D,1.53,4,6,1.57,3.8,6
25/01/2014,Valladolid,Villarreal,1,0,H,1,0,H,4,3.3,1.95,3.9,3.5,1.91
26/01/2014,Almeria,Getafe,1,0,H,0,0,D,2.4,3.2,3,2.35,3.25,3
26/01/2014,Osasuna,Ath Bilbao,1,5,A,1,2,A,3.5,3.2,2.15,3.4,3.25,2.15
26/01/2014,Vallecano,Ath Madrid,2,4,A,1,3,A,8,4.5,1.4,7.75,4.5,1.4
26/01/2014,Barcelona,Malaga,3,0,H,1,0,H,1.08,10,23,1.08,11,21
27/01/2014,Sociedad,Elche,4,0,H,2,0,H,1.5,4,7,1.48,4.1,6.75
31/01/2014,Granada,Celta,1,2,A,1,1,D,2.1,3.5,3.25,2,3.4,3.7
01/02/2014,Barcelona,Valencia,2,3,A,1,1,D,1.13,8,19,1.13,8,17
01/02/2014,Getafe,Valladolid,0,0,D,0,0,D,2,3.4,3.75,1.91,3.4,4
01/02/2014,Levante,Vallecano,0,0,D,0,0,D,2.15,3.3,3.4,2.2,3.2,3.4
01/02/2014,Malaga,Sevilla,3,2,H,1,0,H,2.8,3.4,2.4,2.85,3.25,2.45
02/02/2014,Ath Madrid,Sociedad,4,0,H,1,0,H,1.3,5,10,1.31,5,9.75
02/02/2014,Betis,Espanol,2,0,H,0,0,D,2.3,3.2,3.2,2.3,3.3,3.1
02/02/2014,Elche,Almeria,1,0,H,0,0,D,2,3.4,3.75,1.95,3.3,4
02/02/2014,Ath Bilbao,Real Madrid,1,1,D,0,0,D,5.25,4,1.62,4.75,4.33,1.6
03/02/2014,Villarreal,Osasuna,3,1,H,0,0,D,1.33,5,9,1.37,4.4,9.25
07/02/2014,Espanol,Granada,1,0,H,0,0,D,1.8,3.5,4.5,1.78,3.4,4.75
08/02/2014,Almeria,Ath Madrid,2,0,H,0,0,D,10,5.25,1.29,10,5,1.3
08/02/2014,Real Madrid,Villarreal,4,2,H,2,1,H,1.33,5,8.5,1.35,5,8
08/02/2014,Valencia,Betis,5,0,H,2,0,H,1.44,4.33,7,1.44,4.4,7
08/02/2014,Vallecano,Malaga,4,1,H,3,0,H,2.4,3.2,3,2.4,3.25,2.95
09/02/2014,Osasuna,Getafe,2,0,H,1,0,H,2.1,3.2,3.6,2.15,3.2,3.5
09/02/2014,Sociedad,Levante,0,0,D,0,0,D,1.44,4.33,7,1.45,4.2,7.25
09/02/2014,Valladolid,Elche,2,2,D,0,1,A,2.05,3.2,3.8,2.05,3.3,3.6
09/02/2014,Sevilla,Barcelona,1,4,A,1,2,A,6,4,1.53,5.5,4.33,1.53
10/02/2014,Celta,Ath Bilbao,0,0,D,0,0,D,3.1,3.3,2.3,3.1,3.3,2.25
14/02/2014,Elche,Osasuna,0,0,D,0,0,D,2.1,3.2,3.6,2.1,3.25,3.5
15/02/2014,Ath Madrid,Valladolid,3,0,H,2,0,H,1.18,7,13,1.18,6.25,16.5
15/02/2014,Barcelona,Vallecano,6,0,H,2,0,H,1.07,11,29,1.08,9.75,26
15/02/2014,Levante,Almeria,1,0,H,0,0,D,2.05,3.1,4,1.91,3.3,4.2
15/02/2014,Villarreal,Celta,0,2,A,0,0,D,1.53,4,6,1.57,3.7,6.25
16/02/2014,Ath Bilbao,Espanol,1,2,A,0,1,A,1.57,3.8,6,1.6,3.75,5.75
16/02/2014,Getafe,Real Madrid,0,3,A,0,2,A,10,5.25,1.29,9.75,5,1.31
16/02/2014,Granada,Betis,1,0,H,1,0,H,2.1,3.2,3.6,2.1,3.3,3.5
16/02/2014,Sevilla,Valencia,0,0,D,0,0,D,2,3.6,3.5,2,3.6,3.5
17/02/2014,Malaga,Sociedad,0,1,A,0,1,A,2.7,3.25,2.6,2.8,3.3,2.45
21/02/2014,Valladolid,Levante,1,1,D,0,1,A,2.1,3.1,3.8,2.05,3.25,3.7
22/02/2014,Almeria,Malaga,0,0,D,0,0,D,2.5,3.2,2.88,2.6,3.25,2.7
22/02/2014,Celta,Getafe,1,1,D,0,1,A,1.75,3.6,4.75,1.72,3.5,5
22/02/2014,Real Madrid,Elche,3,0,H,1,0,H,1.07,11,29,1.08,10,26
22/02/2014,Sociedad,Barcelona,3,1,H,1,1,D,7.5,5,1.36,8,5,1.36
23/02/2014,Betis,Ath Bilbao,0,2,A,0,1,A,2.88,3.4,2.38,2.95,3.3,2.35
23/02/2014,Valencia,Granada,2,1,H,0,0,D,1.5,4.1,6.5,1.5,4.2,6.25
23/02/2014,Vallecano,Sevilla,0,1,A,0,0,D,3.1,3.4,2.25,3.25,3.3,2.2
23/02/2014,Osasuna,Ath Madrid,3,0,H,3,0,H,7,4,1.5,7.25,4,1.48
24/02/2014,Espanol,Villarreal,1,2,A,0,1,A,2.5,3.25,2.8,2.5,3.1,2.9
28/02/2014,Ath Bilbao,Granada,4,0,H,2,0,H,1.4,4.5,7.5,1.4,4.4,8
01/03/2014,Elche,Celta,1,0,H,0,0,D,2.5,3.1,2.9,2.25,3.25,3.2
01/03/2014,Getafe,Espanol,0,0,D,0,0,D,2.6,3.2,2.75,2.55,3.1,2.85
01/03/2014,Levante,Osasuna,2,0,H,2,0,H,2.3,3.2,3.2,2.35,3.2,3
01/03/2014,Malaga,Valladolid,1,1,D,1,1,D,1.85,3.4,4.33,1.78,3.4,4.75
02/03/2014,Ath Madrid,Real Madrid,2,2,D,2,1,H,3.5,3.4,2.05,3.7,3.5,1.95
02/03/2014,Barcelona,Almeria,4,1,H,2,1,H,1.05,13,34,1.06,11,29
02/03/2014,Sevilla,Sociedad,1,0,H,0,0,D,1.91,3.75,3.6,2.05,3.8,3.5
02/03/2014,Vallecano,Valencia,1,0,H,0,0,D,3.3,3.3,2.2,3.4,3.5,2.05
02/03/2014,Villarreal,Betis,1,1,D,0,0,D,1.36,4.75,8.5,1.4,4.6,7.5
08/03/2014,Betis,Getafe,2,0,H,2,0,H,1.91,3.4,4,1.91,3.3,4.2
08/03/2014,Celta,Ath Madrid,0,2,A,0,0,D,4,3.4,1.91,4.2,3.3,1.91
08/03/2014,Granada,Villarreal,2,0,H,2,0,H,3.4,3.2,2.2,3.2,3.25,2.25
08/03/2014,Valladolid,Barcelona,1,0,H,1,0,H,12,7,1.2,11.5,6,1.23
09/03/2014,Almeria,Sevilla,1,3,A,0,1,A,3.4,3.4,2.1,3.5,3.4,2.05
09/03/2014,Espanol,Elche,3,1,H,2,0,H,1.75,3.5,4.75,1.75,3.3,5.25
