Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
14/03/2015,Eibar,Barcelona,0,2,A,0,1,A,19,8.5,1.14,16.5,7.5,1.14
14/03/2015,Espanol,Ath Madrid,0,0,D,0,0,D,3.8,3.1,2.15,3.7,3.3,2.15
14/03/2015,Vallecano,Granada,3,1,H,0,1,A,2,3.3,4,2,3.25,3.75
15/03/2015,Almeria,Villarreal,0,0,D,0,0,D,4,3.3,2,3.9,3.2,2
15/03/2015,Malaga,Cordoba,2,0,H,0,0,D,1.57,3.75,7,1.57,3.6,6.25
15/03/2015,Real Madrid,Levante,2,0,H,2,0,H,1.06,13,34,1.07,10.5,26
15/03/2015,Sevilla,Elche,3,0,H,2,0,H,1.4,4.75,8,1.4,4.33,8
16/03/2015,Getafe,Sociedad,0,1,A,0,0,D,2.3,3.2,3.3,2.35,3.1,3.1
20/03/2015,Elche,Valencia,0,4,A,0,1,A,3.8,3.4,2,3.9,3.3,1.95
21/03/2015,Ath Bilbao,Almeria,2,1,H,2,0,H,1.5,4,7.5,1.5,4,6.5
21/03/2015,Ath Madrid,Getafe,2,0,H,2,0,H,1.33,5,10,1.3,5,10
21/03/2015,Granada,Eibar,0,0,D,0,0,D,1.95,3.25,4.33,1.95,3.25,4
21/03/2015,Levante,Celta,0,1,A,0,0,D,3.3,3.3,2.25,3.3,3.1,2.25
21/03/2015,Vallecano,Malaga,1,0,H,1,0,H,2.5,3.4,2.8,2.55,3,2.9
22/03/2015,Barcelona,Real Madrid,2,1,H,1,1,D,1.67,4.5,4.5,1.7,4.33,4.5
22/03/2015,La Coruna,Espanol,0,0,D,0,0,D,2.6,3.25,2.8,2.5,3.2,2.8
22/03/2015,Sociedad,Cordoba,3,1,H,1,1,D,1.62,3.75,6,1.67,3.4,5.5
22/03/2015,Villarreal,Sevilla,0,2,A,0,0,D,2.05,3.4,3.75,2.1,3.5,3.25
03/04/2015,Eibar,Vallecano,1,2,A,1,2,A,2.5,3.3,2.9,2.6,3.2,2.95
04/04/2015,Almeria,Levante,1,4,A,0,2,A,2.1,3.25,3.75,2.15,3.1,3.6
04/04/2015,Cordoba,Ath Madrid,0,2,A,0,2,A,9.5,4.5,1.4,7.75,4.6,1.44
04/04/2015,Malaga,Sociedad,1,1,D,0,0,D,1.95,3.4,4.2,2,3.4,3.6
04/04/2015,Sevilla,Ath Bilbao,2,0,H,2,0,H,1.75,3.75,4.75,1.75,3.7,4.4
05/04/2015,Celta,Barcelona,0,1,A,0,0,D,7.5,5,1.4,8,5,1.4
05/04/2015,Getafe,La Coruna,2,1,H,2,0,H,2.25,3.1,3.6,2.3,3.1,3.2
05/04/2015,Real Madrid,Granada,9,1,H,4,0,H,1.08,11,29,1.08,11.5,31
05/04/2015,Valencia,Villarreal,0,0,D,0,0,D,2.05,3.5,3.6,2.05,3.5,3.7
06/04/2015,Espanol,Elche,1,1,D,1,0,H,1.67,3.6,5.75,1.67,3.6,5.25
07/04/2015,Ath Madrid,Sociedad,2,0,H,2,0,H,1.3,5.25,11,1.33,5.25,10
07/04/2015,Eibar,Malaga,1,0,H,0,0,D,3.25,3.1,2.38,2.95,3.1,2.45
07/04/2015,Levante,Sevilla,1,2,A,0,2,A,4.5,3.6,1.83,4.2,3.6,1.8
08/04/2015,Barcelona,Almeria,4,0,H,1,0,H,1.05,13,41,1.05,15.5,51
08/04/2015,Granada,Celta,1,1,D,1,0,H,3.5,3,2.3,3.1,3.1,2.35
08/04/2015,La Coruna,Cordoba,1,1,D,0,0,D,1.75,3.4,5.5,1.7,3.6,5
08/04/2015,Vallecano,Real Madrid,0,2,A,0,0,D,13,7,1.2,11.5,6.5,1.25
09/04/2015,Ath Bilbao,Valencia,1,1,D,0,0,D,2.4,3.4,2.8,2.55,3.3,2.9
09/04/2015,Elche,Getafe,0,1,A,0,0,D,2.3,3.1,3.25,2.3,3.2,3.1
09/04/2015,Villarreal,Espanol,0,3,A,0,1,A,1.55,3.6,7,1.57,3.7,6
11/04/2015,Almeria,Granada,3,0,H,1,0,H,2.4,3.1,3.2,2.4,3.2,2.95
11/04/2015,Celta,Vallecano,6,1,H,4,1,H,1.73,3.6,4.75,1.8,3.6,4.2
11/04/2015,Malaga,Ath Madrid,2,2,D,1,1,D,3.8,3.4,2,3.9,3.4,2.05
11/04/2015,Real Madrid,Eibar,3,0,H,2,0,H,1.06,13,34,1.07,17,21
11/04/2015,Sevilla,Barcelona,2,2,D,1,2,A,5,4.5,1.55,5,4.6,1.6
12/04/2015,Cordoba,Elche,0,2,A,0,1,A,2.3,3.1,3.3,2.4,3,3.1
12/04/2015,Espanol,Ath Bilbao,1,0,H,1,0,H,2.5,3.2,2.88,2.5,3.25,2.75
12/04/2015,Getafe,Villarreal,1,1,D,0,0,D,3.6,3.3,2.05,3.4,3.3,2.1
12/04/2015,Sociedad,La Coruna,2,2,D,1,1,D,1.8,3.6,4.5,1.87,3.7,3.8
13/04/2015,Valencia,Levante,3,0,H,2,0,H,1.33,5,8.5,1.33,5.25,10.5
17/04/2015,Levante,Espanol,2,2,D,1,2,A,2.88,3.1,2.6,2.8,3.2,2.7
18/04/2015,Ath Bilbao,Getafe,4,0,H,1,0,H,1.67,3.75,5.5,1.65,3.6,5.5
18/04/2015,Barcelona,Valencia,2,0,H,1,0,H,1.22,7,12,1.22,7,13.5
18/04/2015,La Coruna,Ath Madrid,1,2,A,0,2,A,4.5,3.5,1.85,4.75,3.5,1.85
18/04/2015,Real Madrid,Malaga,3,1,H,1,0,H,1.14,8.5,17,1.17,7.75,18
19/04/2015,Eibar,Celta,0,1,A,0,1,A,3.4,3.3,2.2,3.3,3.3,2.15
19/04/2015,Granada,Sevilla,1,1,D,1,0,H,4.33,3.6,1.85,4.25,3.8,1.85
19/04/2015,Vallecano,Almeria,2,0,H,1,0,H,1.8,3.8,4.33,1.8,3.6,4.2
19/04/2015,Villarreal,Cordoba,0,0,D,0,0,D,1.3,5.25,11,1.3,5.25,12
20/04/2015,Elche,Sociedad,1,0,H,1,0,H,2.6,3.1,2.9,2.65,3.4,2.75
24/04/2015,Cordoba,Ath Bilbao,0,1,A,0,0,D,4.2,3.5,1.91,4.25,3.4,1.95
25/04/2015,Ath Madrid,Elche,3,0,H,0,0,D,1.18,7,17,1.19,7,17.5
25/04/2015,Espanol,Barcelona,0,2,A,0,2,A,12,6,1.25,10.5,6.25,1.28
25/04/2015,Getafe,Levante,0,1,A,0,1,A,2.2,3.2,3.5,2.2,3.2,3.5
25/04/2015,Sociedad,Villarreal,0,0,D,0,0,D,2.9,3.3,2.5,2.85,3.4,2.55
26/04/2015,Almeria,Eibar,2,0,H,1,0,H,2.2,3.2,3.6,2.25,3.2,3.2
26/04/2015,Celta,Real Madrid,2,4,A,2,3,A,5.5,4.33,1.57,5.5,4.33,1.6
26/04/2015,Malaga,La Coruna,1,1,D,0,0,D,1.73,3.6,5.25,1.72,3.7,5
26/04/2015,Sevilla,Vallecano,2,0,H,2,0,H,1.36,5.25,8,1.4,5,7.75
27/04/2015,Valencia,Granada,4,0,H,2,0,H,1.33,5.25,9.5,1.33,5.25,10.5
28/04/2015,Ath Bilbao,Sociedad,1,1,D,0,0,D,1.67,3.8,5.5,1.67,3.8,5.5
28/04/2015,Barcelona,Getafe,6,0,H,5,0,H,1.04,17,41,1.05,16,41
28/04/2015,Levante,Cordoba,1,0,H,1,0,H,1.85,3.5,4.5,1.83,3.5,4.6
29/04/2015,Celta,Malaga,1,0,H,0,0,D,1.73,3.75,5,1.72,3.7,4.5
29/04/2015,Eibar,Sevilla,1,3,A,0,2,A,6,4,1.57,6,3.9,1.55
29/04/2015,Elche,La Coruna,4,0,H,2,0,H,2.25,3.2,3.4,2.25,3.1,3.5
29/04/2015,Real Madrid,Almeria,3,0,H,1,0,H,1.06,13,29,1.08,12,31
29/04/2015,Villarreal,Ath Madrid,0,1,A,0,0,D,3.4,3.3,2.2,3.5,3.25,2.25
30/04/2015,Granada,Espanol,1,2,A,0,1,A,2.5,3.1,3,2.6,3,2.85
30/04/2015,Vallecano,Valencia,1,1,D,1,0,H,4,3.6,1.91,4.1,3.7,1.91
01/05/2015,Sociedad,Levante,3,0,H,1,0,H,1.85,3.7,4.33,1.9,3.6,4.33
02/05/2015,Ath Madrid,Ath Bilbao,0,0,D,0,0,D,1.4,4.5,8.5,1.44,4.6,8
02/05/2015,Cordoba,Barcelona,0,8,A,0,2,A,26,11,1.08,34,10,1.1
02/05/2015,La Coruna,Villarreal,1,1,D,0,0,D,3.6,3.4,2.1,3.3,3.25,2.2
02/05/2015,Sevilla,Real Madrid,2,3,A,1,2,A,3.5,3.6,2.05,3.5,3.7,2.05
03/05/2015,Espanol,Vallecano,1,1,D,0,1,A,1.73,3.8,4.5,1.78,3.75,4.1
03/05/2015,Getafe,Granada,1,2,A,1,1,D,2.05,3.25,4,2.1,3.25,3.5
03/05/2015,Malaga,Elche,1,2,A,0,1,A,1.62,3.8,6,1.62,3.6,5.75
03/05/2015,Valencia,Eibar,3,1,H,1,0,H,1.22,6.5,13,1.22,6.5,14
04/05/2015,Almeria,Celta,2,2,D,0,2,A,3.75,3.4,2.05,3.9,3.4,2.05
08/05/2015,Eibar,Espanol,0,2,A,0,1,A,2.8,3.1,2.7,2.85,3.1,2.7
09/05/2015,Ath Bilbao,La Coruna,1,1,D,1,0,H,1.57,3.8,6.5,1.57,3.9,5.75
09/05/2015,Barcelona,Sociedad,2,0,H,0,0,D,1.05,15,34,1.06,13,41
09/05/2015,Granada,Cordoba,2,0,H,1,0,H,1.44,4.5,7.5,1.45,4.1,7.25
09/05/2015,Real Madrid,Valencia,2,2,D,0,2,A,1.4,4.75,8,1.4,5.25,7.5
10/05/2015,Almeria,Malaga,1,2,A,1,1,D,2.63,3.2,2.8,2.6,3.2,2.7
10/05/2015,Celta,Sevilla,1,1,D,0,1,A,2.75,3.5,2.5,2.8,3.6,2.45
10/05/2015,Levante,Ath Madrid,2,2,D,1,1,D,7.5,3.8,1.53,6.75,4.1,1.55
10/05/2015,Villarreal,Elche,1,0,H,1,0,H,1.36,5,8.5,1.36,4.6,8.25
11/05/2015,Vallecano,Getafe,2,0,H,1,0,H,1.95,3.5,4,1.95,3.6,4
17/05/2015,Ath Madrid,Barcelona,0,1,A,0,0,D,4.75,3.6,1.75,4.75,3.9,1.75
17/05/2015,Cordoba,Vallecano,1,2,A,0,1,A,4.33,3.75,1.75,4.5,3.6,1.75
17/05/2015,Elche,Ath Bilbao,2,3,A,2,0,H,3.5,3.3,2.1,3.3,3.3,2.15
17/05/2015,Espanol,Real Madrid,1,4,A,0,0,D,6.5,4.33,1.5,6.75,4.6,1.42
17/05/2015,Getafe,Eibar,1,1,D,1,1,D,2.2,3.2,3.5,2.1,3.25,3.5
17/05/2015,La Coruna,Levante,2,0,H,1,0,H,1.75,3.6,4.75,1.75,3.7,4.33
17/05/2015,Sevilla,Almeria,2,1,H,0,1,A,1.25,6,12,1.25,5.75,10.5
17/05/2015,Sociedad,Granada,0,3,A,0,0,D,2.15,3.3,3.5,2.25,3.4,3
17/05/2015,Valencia,Celta,1,1,D,0,1,A,1.62,4.2,5.25,1.55,4.1,5.5
17/05/2015,Villarreal,Malaga,2,1,H,0,0,D,1.85,3.6,4.33,1.85,3.5,4.1
23/05/2015,Almeria,Valencia,2,3,A,2,2,D,4.75,4.2,1.67,4.75,3.9,1.65
23/05/2015,Ath Bilbao,Villarreal,4,0,H,3,0,H,1.67,4,5,1.72,3.9,5
23/05/2015,Barcelona,La Coruna,2,2,D,1,0,H,1.25,6,11,1.26,6.25,11
23/05/2015,Celta,Espanol,3,2,H,1,1,D,1.7,4,4.75,1.7,3.8,4.6
23/05/2015,Eibar,Cordoba,3,0,H,3,0,H,1.33,5,9.5,1.35,4.75,8.5
23/05/2015,Granada,Ath Madrid,0,0,D,0,0,D,4.33,2.5,2.3,4.6,2.4,2.45
23/05/2015,Levante,Elche,0,0,D,0,0,D,1.95,3.5,4,1.95,3.4,3.8
23/05/2015,Malaga,Sevilla,2,3,A,0,0,D,3.3,3.75,2.1,3.1,3.6,2.15
23/05/2015,Real Madrid,Getafe,7,3,H,3,3,D,1.13,9,21,1.12,10,18
23/05/2015,Vallecano,Sociedad,2,4,A,1,2,A,1.85,3.8,4,1.85,3.75,3.8
