Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
17/03/2012,Sevilla,Barcelona,0,2,A,0,2,A,8.5,4.75,1.36,7.75,5,1.35
17/03/2012,Vallecano,Betis,3,0,H,0,0,D,2.2,3.3,3.3,2.2,3.25,3.5
17/03/2012,Zaragoza,Osasuna,1,1,D,0,0,D,2.5,3.2,2.88,2.5,3.25,2.75
18/03/2012,Ath Bilbao,Valencia,0,3,A,0,1,A,2.25,3.4,3.1,2.2,3.3,3.2
18/03/2012,Levante,Villarreal,1,0,H,0,0,D,2.4,3.2,3,2.45,3.1,2.95
18/03/2012,Mallorca,Ath Madrid,2,1,H,0,0,D,3,3.25,2.38,3.1,3.2,2.4
18/03/2012,Real Madrid,Malaga,1,1,D,1,0,H,1.17,7.5,14,1.2,6.5,12
19/03/2012,Espanol,Santander,3,1,H,2,1,H,1.67,3.75,5,1.62,3.6,5.75
20/03/2012,Barcelona,Granada,5,3,H,2,0,H,1.05,13,34,1.05,12,29
20/03/2012,Osasuna,Getafe,0,0,D,0,0,D,2.2,3.2,3.4,2.15,3.4,3.5
21/03/2012,Ath Madrid,Ath Bilbao,2,1,H,0,0,D,1.8,3.5,4.5,1.83,3.6,4.4
21/03/2012,Sociedad,Levante,1,3,A,1,2,A,2,3.4,3.75,2,3.25,3.8
21/03/2012,Sp Gijon,Mallorca,2,3,A,1,1,D,2.38,3.25,3,2.4,3.4,2.95
21/03/2012,Valencia,Zaragoza,1,2,A,1,1,D,1.29,5,11,1.3,5,10
21/03/2012,Villarreal,Real Madrid,1,1,D,0,0,D,8.5,4.75,1.36,7.5,4.5,1.4
22/03/2012,Betis,Espanol,1,1,D,0,0,D,1.91,3.4,4,1.95,3.3,3.9
22/03/2012,Malaga,Vallecano,4,2,H,1,1,D,1.67,3.75,5,1.67,3.6,5.25
22/03/2012,Santander,Sevilla,0,3,A,0,1,A,3.2,3.25,2.25,3.3,3.2,2.2
24/03/2012,Getafe,Valencia,3,1,H,3,1,H,2.8,3.25,2.5,2.9,3.4,2.45
24/03/2012,Mallorca,Barcelona,0,2,A,0,1,A,13,6,1.22,12,6,1.22
24/03/2012,Real Madrid,Sociedad,5,1,H,3,1,H,1.13,8,21,1.12,8.25,18
25/03/2012,Ath Bilbao,Sp Gijon,1,1,D,0,0,D,1.36,4.5,9,1.35,4.75,8.5
25/03/2012,Betis,Santander,1,1,D,1,0,H,1.67,3.75,5,1.6,3.7,5.75
25/03/2012,Espanol,Malaga,1,2,A,1,0,H,2.38,3.25,3,2.4,3.4,2.95
25/03/2012,Levante,Osasuna,0,2,A,0,1,A,2.1,3.3,3.5,2.05,3.3,3.6
25/03/2012,Vallecano,Villarreal,0,2,A,0,1,A,2.1,3.4,3.4,2.15,3.3,3.6
25/03/2012,Zaragoza,Ath Madrid,1,0,H,0,0,D,4.5,3.5,1.8,4.6,3.5,1.76
26/03/2012,Granada,Sevilla,0,3,A,0,1,A,3,3.25,2.38,3.1,3.2,2.4
31/03/2012,Barcelona,Ath Bilbao,2,0,H,1,0,H,1.11,9,21,1.14,7.5,17
31/03/2012,Malaga,Betis,0,2,A,0,2,A,1.67,3.8,5,1.6,3.8,5.5
31/03/2012,Osasuna,Real Madrid,1,5,A,0,3,A,8,4.5,1.4,7.75,4.6,1.42
31/03/2012,Santander,Granada,0,1,A,0,0,D,2.1,3.3,3.5,2.2,3.25,3.5
31/03/2012,Sp Gijon,Zaragoza,1,2,A,0,1,A,2.1,3.3,3.5,2.15,3.2,3.4
01/04/2012,Ath Madrid,Getafe,3,0,H,1,0,H,1.62,3.8,5.5,1.6,3.7,5.75
01/04/2012,Sociedad,Vallecano,4,0,H,2,0,H,2.1,3.3,3.5,2.1,3.2,3.6
01/04/2012,Valencia,Levante,1,1,D,1,0,H,1.62,3.8,5.5,1.6,3.7,5.75
01/04/2012,Villarreal,Espanol,0,0,D,0,0,D,2,3.4,3.75,2,3.3,4
02/04/2012,Sevilla,Mallorca,3,1,H,0,0,D,1.73,3.6,4.75,1.75,3.5,4.75
07/04/2012,Betis,Villarreal,3,1,H,2,0,H,2.1,3.3,3.5,2.05,3.4,3.75
07/04/2012,Espanol,Sociedad,2,2,D,1,2,A,1.91,3.4,4,1.85,3.4,4.25
07/04/2012,Getafe,Sp Gijon,2,0,H,1,0,H,1.73,3.5,5,1.65,3.6,5.25
07/04/2012,Vallecano,Osasuna,6,0,H,4,0,H,2.05,3.4,3.6,2.05,3.15,3.75
07/04/2012,Zaragoza,Barcelona,1,4,A,1,2,A,19,7.5,1.14,15,8,1.14
08/04/2012,Ath Bilbao,Sevilla,1,0,H,0,0,D,2.25,3.25,3.2,2.25,3.4,3.25
08/04/2012,Levante,Ath Madrid,2,0,H,2,0,H,3,3.4,2.3,3.1,3.3,2.35
08/04/2012,Mallorca,Granada,0,0,D,0,0,D,1.83,3.5,4.33,1.83,3.3,4.5
08/04/2012,Real Madrid,Valencia,0,0,D,0,0,D,1.2,6.5,13,1.2,6.5,12
09/04/2012,Malaga,Santander,3,0,H,1,0,H,1.4,4.5,8,1.38,4.5,8.25
10/04/2012,Barcelona,Getafe,4,0,H,2,0,H,1.06,13,26,1.06,11,29
10/04/2012,Osasuna,Espanol,2,0,H,0,0,D,2.5,3.25,2.8,2.25,3.3,3.1
10/04/2012,Sociedad,Betis,1,1,D,0,0,D,2.25,3.4,3.1,2.2,3.3,3.2
11/04/2012,Ath Madrid,Real Madrid,1,4,A,0,1,A,5.5,4,1.57,5.5,4.33,1.57
11/04/2012,Granada,Ath Bilbao,2,2,D,1,0,H,2.63,3.4,2.6,2.8,3.3,2.45
11/04/2012,Sp Gijon,Levante,3,2,H,1,1,D,2.6,3.2,2.75,2.6,3.2,2.7
11/04/2012,Valencia,Vallecano,4,1,H,1,0,H,1.5,4.2,6.5,1.5,4.2,6
12/04/2012,Santander,Mallorca,0,3,A,0,1,A,2.7,3.2,2.63,2.45,3.2,2.85
12/04/2012,Sevilla,Zaragoza,3,0,H,3,0,H,1.44,4.33,7,1.45,4.33,6.75
12/04/2012,Villarreal,Malaga,2,1,H,0,0,D,2.5,3.3,2.8,2.5,3.4,2.85
14/04/2012,Levante,Barcelona,1,2,A,1,0,H,15,6,1.2,12,6,1.22
14/04/2012,Real Madrid,Sp Gijon,3,1,H,1,1,D,1.06,11,29,1.06,10.5,31
15/04/2012,Ath Bilbao,Mallorca,1,0,H,1,0,H,1.67,3.8,5,1.65,3.8,5
15/04/2012,Betis,Osasuna,1,0,H,1,0,H,1.91,3.5,4,1.88,3.4,4.1
15/04/2012,Espanol,Valencia,4,0,H,2,0,H,2.88,3.4,2.38,3.1,3.4,2.3
15/04/2012,Malaga,Sociedad,1,1,D,1,0,H,1.5,4.2,6.5,1.48,4,7
15/04/2012,Vallecano,Ath Madrid,0,1,A,0,0,D,2.8,3.4,2.4,2.9,3.4,2.45
15/04/2012,Villarreal,Santander,1,1,D,0,0,D,1.5,4,7,1.5,4,6.5
15/04/2012,Zaragoza,Granada,1,0,H,1,0,H,2.1,3.4,3.4,2.05,3.3,3.6
16/04/2012,Getafe,Sevilla,5,1,H,1,1,D,2.6,3.3,2.63,2.7,3.25,2.7
21/04/2012,Barcelona,Real Madrid,1,2,A,0,1,A,1.62,4,5,1.67,4.33,4.5
21/04/2012,Mallorca,Zaragoza,1,0,H,1,0,H,1.8,3.6,4.33,1.87,3.5,4
21/04/2012,Sevilla,Levante,1,1,D,1,1,D,1.57,3.8,6,1.55,4,5.75
21/04/2012,Sp Gijon,Vallecano,2,1,H,1,0,H,2.3,3.4,3,2.25,3.3,3.1
22/04/2012,Ath Madrid,Espanol,3,1,H,1,1,D,1.57,3.75,6,1.62,3.9,5.5
22/04/2012,Granada,Getafe,1,0,H,1,0,H,2.25,3.25,3.2,2.15,3.3,3.3
22/04/2012,Santander,Ath Bilbao,0,1,A,0,1,A,3.6,3.5,2,3.8,3.55,1.88
22/04/2012,Sociedad,Villarreal,1,1,D,0,1,A,2.25,3.25,3.2,2.25,3.3,3.1
22/04/2012,Valencia,Betis,4,0,H,1,0,H,1.62,3.75,5.5,1.62,4,5.5
23/04/2012,Osasuna,Malaga,1,1,D,0,0,D,3.1,3.3,2.3,2.95,3.4,2.4
28/04/2012,Espanol,Sp Gijon,0,3,A,0,0,D,1.67,3.75,5,1.67,3.8,4.75
28/04/2012,Getafe,Mallorca,1,3,A,0,1,A,1.91,3.4,4,1.95,3.3,3.9
28/04/2012,Levante,Granada,3,1,H,0,0,D,1.83,3.5,4.33,1.85,3.5,4.1
28/04/2012,Sociedad,Santander,3,0,H,0,0,D,1.5,4,6.5,1.5,4,6.5
28/04/2012,Villarreal,Osasuna,1,1,D,1,0,H,1.8,3.5,4.5,1.8,3.5,4.4
29/04/2012,Betis,Ath Madrid,2,2,D,0,0,D,3.2,3.3,2.25,3.25,3.4,2.25
29/04/2012,Malaga,Valencia,1,0,H,1,0,H,2.2,3.4,3.2,2.25,3.4,3.2
29/04/2012,Real Madrid,Sevilla,3,0,H,1,0,H,1.22,6,13,1.23,6.25,10.5
29/04/2012,Vallecano,Barcelona,0,7,A,0,3,A,9,5,1.33,7.75,5,1.35
29/04/2012,Zaragoza,Ath Bilbao,2,0,H,1,0,H,3.2,3.4,2.2,3.1,3.4,2.2
01/05/2012,Getafe,Santander,1,1,D,0,0,D,1.4,4.5,8,1.36,4.6,8.5
01/05/2012,Granada,Espanol,2,1,H,2,0,H,1.83,3.5,3.75,1.91,3.4,4
01/05/2012,Sp Gijon,Villarreal,2,3,A,1,2,A,2.4,3.4,2.8,2.35,3.5,2.8
02/05/2012,Ath Bilbao,Real Madrid,0,3,A,0,2,A,6,4,1.53,6,4.4,1.48
02/05/2012,Ath Madrid,Sociedad,1,1,D,0,0,D,1.4,4.5,7.5,1.42,4.4,7.25
02/05/2012,Barcelona,Malaga,4,1,H,2,1,H,1.2,6,15,1.2,6.5,12
02/05/2012,Mallorca,Vallecano,1,0,H,0,0,D,1.85,3.5,4.2,1.85,3.6,4
02/05/2012,Sevilla,Betis,1,2,A,1,1,D,1.73,3.6,4.75,1.7,3.7,4.75
02/05/2012,Valencia,Osasuna,4,0,H,0,0,D,1.44,4,8,1.5,4.1,6.25
02/05/2012,Zaragoza,Levante,1,0,H,1,0,H,2.25,3.4,3.1,2.2,3.25,3.25
05/05/2012,Ath Bilbao,Getafe,0,0,D,0,0,D,1.8,3.5,4.5,1.85,3.5,4.1
05/05/2012,Ath Madrid,Malaga,2,1,H,0,1,A,2,3.5,3.6,1.95,3.6,3.6
05/05/2012,Barcelona,Espanol,4,0,H,1,0,H,1.13,8,19,1.11,9,17.5
05/05/2012,Granada,Real Madrid,1,2,A,1,0,H,7.5,5,1.36,8.5,5,1.33
05/05/2012,Mallorca,Levante,1,0,H,0,0,D,1.91,3.4,4,1.87,3.5,4
05/05/2012,Osasuna,Sociedad,1,0,H,1,0,H,1.8,3.5,4.5,1.83,3.5,4.2
05/05/2012,Sevilla,Vallecano,5,2,H,2,1,H,1.7,3.6,5,1.72,3.6,4.75
05/05/2012,Sp Gijon,Betis,2,1,H,1,1,D,2.3,3.25,3.1,2.35,3.4,2.85
05/05/2012,Valencia,Villarreal,1,0,H,0,0,D,1.57,4.2,4.5,1.55,4,5.75
05/05/2012,Zaragoza,Santander,2,1,H,1,1,D,1.33,5,9,1.33,4.75,9.25
12/05/2012,Betis,Barcelona,2,2,D,0,1,A,7.5,5.5,1.33,7.75,5,1.35
12/05/2012,Sociedad,Valencia,1,0,H,0,0,D,2.7,3.4,2.5,2.7,3.4,2.45
13/05/2012,Espanol,Sevilla,1,1,D,0,1,A,2.8,3.5,2.38,2.8,3.5,2.35
13/05/2012,Getafe,Zaragoza,0,2,A,0,0,D,5.5,4,1.57,4.75,3.9,1.65
13/05/2012,Levante,Ath Bilbao,3,0,H,1,0,H,1.57,4,5.5,1.57,4,5.5
13/05/2012,Malaga,Sp Gijon,1,0,H,0,0,D,1.3,5.5,9,1.3,5.5,8.5
13/05/2012,Real Madrid,Mallorca,4,1,H,2,0,H,1.2,7,11,1.2,6.5,12
13/05/2012,Santander,Osasuna,2,4,A,1,0,H,6,4,1.53,5,4.1,1.6
13/05/2012,Vallecano,Granada,1,0,H,0,0,D,1.83,3.5,4.33,1.8,3.45,4.4
13/05/2012,Villarreal,Ath Madrid,0,1,A,0,0,D,2.3,3.4,3,2.3,3.4,2.95
