Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
01/09/2012,Zaragoza,Malaga,0,1,A,0,0,D,2.7,3.25,2.6,2.7,3.2,2.6
02/09/2012,Ath Bilbao,Valladolid,2,0,H,0,0,D,2,3.4,3.75,2,3.4,3.6
02/09/2012,Barcelona,Valencia,1,0,H,1,0,H,1.22,6,13,1.22,6.25,11
02/09/2012,Levante,Espanol,3,2,H,0,2,A,2.2,3.2,3.4,2.15,3.2,3.4
02/09/2012,Real Madrid,Granada,3,0,H,1,0,H,1.08,10,23,1.1,9.5,18
02/09/2012,Vallecano,Sevilla,0,0,D,0,0,D,2.8,3.25,2.5,2.65,3.3,2.55
15/09/2012,Getafe,Barcelona,1,4,A,0,1,A,11,6,1.25,10.5,5.5,1.26
15/09/2012,Malaga,Levante,3,1,H,1,0,H,1.7,3.6,5,1.62,3.75,5.25
15/09/2012,Sevilla,Real Madrid,1,0,H,1,0,H,5,4,1.62,5.5,4.2,1.53
15/09/2012,Valencia,Celta,2,1,H,1,1,D,1.44,4.33,7,1.45,4.2,7
16/09/2012,Ath Madrid,Vallecano,4,3,H,1,0,H,1.33,5,9,1.35,4.75,8.25
16/09/2012,Espanol,Ath Bilbao,3,3,D,2,0,H,2.2,3.4,3.2,2.2,3.5,3.25
16/09/2012,Granada,La Coruna,1,1,D,0,1,A,2.3,3.2,3.2,2.2,3.3,3.2
16/09/2012,Osasuna,Mallorca,1,1,D,0,0,D,2.2,3.25,3.25,2.25,3.3,3.1
16/09/2012,Sociedad,Zaragoza,2,0,H,0,0,D,1.8,3.5,4.5,1.83,3.6,4.4
17/09/2012,Valladolid,Betis,0,1,A,0,0,D,2.1,3.3,3.5,2.15,3.5,3.4
22/09/2012,Barcelona,Granada,2,0,H,0,0,D,1.05,12,34,1.06,11,29
22/09/2012,Betis,Espanol,1,0,H,1,0,H,1.95,3.5,3.75,1.95,3.6,3.6
22/09/2012,Celta,Getafe,2,1,H,0,0,D,2,3.4,3.75,1.91,3.5,3.8
22/09/2012,Zaragoza,Osasuna,3,1,H,2,1,H,2.25,3.25,3.2,2.25,3.2,3.2
23/09/2012,Ath Bilbao,Malaga,0,0,D,0,0,D,2.2,3.4,3.2,2.25,3.4,3.3
23/09/2012,Ath Madrid,Valladolid,2,1,H,2,0,H,1.3,5.25,10,1.36,4.5,9
23/09/2012,Levante,Sociedad,2,1,H,0,1,A,2.1,3.4,3.4,2,3.4,3.6
23/09/2012,Mallorca,Valencia,2,0,H,1,0,H,2.8,3.25,2.5,3,3.6,2.35
24/09/2012,La Coruna,Sevilla,0,2,A,0,0,D,2.6,3.3,2.63,2.65,3.3,2.75
24/09/2012,Vallecano,Real Madrid,0,2,A,0,1,A,9,5.5,1.3,10,5,1.3
26/09/2012,Betis,Ath Madrid,2,4,A,2,1,H,3.1,3.3,2.3,3.25,3.25,2.15
29/09/2012,Malaga,Betis,4,0,H,2,0,H,1.7,3.75,4.75,1.65,3.6,5.25
29/09/2012,Sevilla,Barcelona,2,3,A,1,0,H,6,4.33,1.5,6.25,4.1,1.5
29/09/2012,Sociedad,Ath Bilbao,2,0,H,0,0,D,2.3,3.4,3,2.35,3.6,3
29/09/2012,Valencia,Zaragoza,2,0,H,1,0,H,1.36,4.75,8.5,1.4,4.4,7.75
30/09/2012,Espanol,Ath Madrid,0,1,A,0,1,A,3.6,3.5,2,3.6,3.3,2.05
30/09/2012,Granada,Celta,2,1,H,2,1,H,2.3,3.25,3.1,2.25,3.2,3.5
30/09/2012,Osasuna,Levante,4,0,H,0,0,D,1.95,3.3,4,1.95,3.4,3.8
30/09/2012,Real Madrid,La Coruna,5,1,H,3,1,H,1.13,8,21,1.13,8,16.5
30/09/2012,Valladolid,Vallecano,6,1,H,4,1,H,1.83,3.5,4.33,1.85,3.6,4.5
01/10/2012,Getafe,Mallorca,1,0,H,0,0,D,2.1,3.25,3.6,2.1,3.3,3.4
05/10/2012,Celta,Sevilla,2,0,H,0,0,D,2.63,3.3,2.63,2.7,3.25,2.55
06/10/2012,Betis,Sociedad,2,0,H,1,0,H,1.95,3.3,4,1.95,3.5,4.1
06/10/2012,Valladolid,Espanol,1,1,D,0,0,D,1.91,3.5,4,1.9,3.3,4.1
06/10/2012,Vallecano,La Coruna,2,1,H,2,1,H,2.3,3.3,3.1,2.25,3.4,3.3
06/10/2012,Zaragoza,Getafe,0,1,A,0,0,D,2.3,3.3,3.1,2.35,3.1,3.1
07/10/2012,Ath Bilbao,Osasuna,1,0,H,1,0,H,1.83,3.5,4.33,1.8,3.5,4.4
07/10/2012,Ath Madrid,Malaga,2,1,H,1,1,D,1.73,3.75,4.5,1.72,3.75,4.5
07/10/2012,Barcelona,Real Madrid,2,2,D,1,1,D,1.83,4,3.75,1.95,4,3.6
07/10/2012,Levante,Valencia,1,0,H,1,0,H,3.5,3.3,2.1,3.4,3.3,2.1
07/10/2012,Mallorca,Granada,1,2,A,0,0,D,1.83,3.5,4.33,1.75,3.6,4.5
20/10/2012,La Coruna,Barcelona,4,5,A,2,4,A,10,5,1.3,8.5,5.5,1.3
20/10/2012,Malaga,Valladolid,2,1,H,1,1,D,1.53,3.8,6.5,1.55,3.9,6
20/10/2012,Real Madrid,Celta,2,0,H,1,0,H,1.1,9,23,1.15,9.25,11
20/10/2012,Valencia,Ath Bilbao,3,2,H,1,2,A,1.62,3.8,5.5,1.67,4,5.25
21/10/2012,Espanol,Vallecano,3,2,H,1,1,D,1.91,3.4,4,1.87,3.5,4
21/10/2012,Getafe,Levante,0,1,A,0,0,D,1.83,3.5,4.2,1.88,3.5,4.5
21/10/2012,Granada,Zaragoza,1,2,A,0,2,A,1.91,3.4,4,1.95,3.1,4.2
21/10/2012,Osasuna,Betis,0,0,D,0,0,D,2,3.4,3.75,1.95,3.4,3.8
21/10/2012,Sociedad,Ath Madrid,0,1,A,0,0,D,3.4,3.4,2.1,3.6,3.4,2
22/10/2012,Sevilla,Mallorca,3,2,H,1,2,A,1.62,3.8,5.5,1.57,3.75,6
27/10/2012,Betis,Valencia,1,0,H,1,0,H,2.9,3.3,2.4,2.95,3.4,2.45
27/10/2012,Celta,La Coruna,1,1,D,1,1,D,1.91,3.5,4,1.9,3.4,4
27/10/2012,Espanol,Malaga,0,0,D,0,0,D,2.8,3.3,2.5,2.9,3.3,2.55
27/10/2012,Vallecano,Barcelona,0,5,A,0,1,A,11,6,1.25,11.5,6,1.22
28/10/2012,Ath Bilbao,Getafe,1,2,A,0,1,A,1.85,3.5,4.2,1.8,3.5,4.4
28/10/2012,Ath Madrid,Osasuna,3,1,H,2,1,H,1.3,5,11,1.34,5,10.5
28/10/2012,Levante,Granada,3,1,H,1,0,H,2,3.4,3.75,2,3.2,3.9
28/10/2012,Mallorca,Real Madrid,0,5,A,0,2,A,8,4.5,1.4,8.75,4.75,1.4
28/10/2012,Zaragoza,Sevilla,2,1,H,2,0,H,3,3.25,2.38,3.3,3.2,2.35
29/10/2012,Valladolid,Sociedad,2,2,D,1,1,D,2.1,3.3,3.5,2.1,3.3,3.4
03/11/2012,Barcelona,Celta,3,1,H,2,1,H,1.08,10,26,1.08,10,23
03/11/2012,Malaga,Vallecano,1,2,A,0,1,A,1.4,4.5,8,1.34,4.75,8.75
03/11/2012,Real Madrid,Zaragoza,4,0,H,2,0,H,1.08,10,26,1.1,9,20
03/11/2012,Valencia,Ath Madrid,2,0,H,1,0,H,2.4,3.4,2.8,2.55,3.5,2.75
04/11/2012,Granada,Ath Bilbao,1,2,A,0,2,A,2.38,3.4,2.88,2.4,3.3,2.85
04/11/2012,La Coruna,Mallorca,1,0,H,1,0,H,1.95,3.3,4,1.95,3.4,3.8
04/11/2012,Osasuna,Valladolid,0,1,A,0,0,D,2.05,3.2,3.8,1.95,3.3,3.9
04/11/2012,Sevilla,Levante,0,0,D,0,0,D,1.5,4,7,1.55,4.2,6.5
04/11/2012,Sociedad,Espanol,0,1,A,0,0,D,1.83,3.5,4.33,1.85,3.4,4.25
05/11/2012,Getafe,Betis,2,4,A,0,0,D,1.91,3.4,4,2,3.5,3.9
09/11/2012,Betis,Granada,1,2,A,0,1,A,1.7,3.8,4.75,1.78,3.7,4.75
10/11/2012,Espanol,Osasuna,0,3,A,0,1,A,1.8,3.5,4.5,1.83,3.5,4.2
10/11/2012,Malaga,Sociedad,1,2,A,1,1,D,1.53,4,6,1.57,4.1,6.25
10/11/2012,Vallecano,Celta,3,2,H,0,2,A,2.38,3.4,2.9,2.35,3.25,2.95
10/11/2012,Zaragoza,La Coruna,5,3,H,1,2,A,2.05,3.25,3.75,2.05,3.25,3.6
11/11/2012,Ath Bilbao,Sevilla,2,1,H,2,0,H,2.38,3.5,2.8,2.55,3.5,2.75
11/11/2012,Ath Madrid,Getafe,2,0,H,2,0,H,1.36,4.75,8.5,1.33,4.75,9.25
11/11/2012,Levante,Real Madrid,1,2,A,0,1,A,9,5.5,1.3,9,5.25,1.3
11/11/2012,Mallorca,Barcelona,2,4,A,0,3,A,13,6,1.22,11,5.5,1.25
11/11/2012,Valladolid,Valencia,1,1,D,0,1,A,2.8,3.4,2.4,3.1,3.3,2.4
17/11/2012,Barcelona,Zaragoza,3,1,H,2,1,H,1.08,10,26,1.09,9.25,23
17/11/2012,Osasuna,Malaga,0,0,D,0,0,D,3,3.2,2.4,3.1,3.2,2.5
17/11/2012,Real Madrid,Ath Bilbao,5,1,H,3,1,H,1.17,8,12,1.15,7.75,14
17/11/2012,Valencia,Espanol,2,1,H,1,1,D,1.5,4,7,1.5,4,6.5
18/11/2012,Celta,Mallorca,1,1,D,0,1,A,1.91,3.4,4,1.83,3.4,4.33
18/11/2012,Getafe,Valladolid,2,1,H,0,1,A,2,3.3,3.8,2,3.2,3.9
18/11/2012,Granada,Ath Madrid,0,1,A,0,0,D,4.5,3.75,1.73,4.5,3.5,1.78
18/11/2012,La Coruna,Levante,0,2,A,0,1,A,2.05,3.4,3.5,2.1,3.4,3.7
18/11/2012,Sevilla,Betis,5,1,H,4,0,H,1.67,3.5,5.5,1.7,3.9,5.25
19/11/2012,Sociedad,Vallecano,4,0,H,2,0,H,1.75,3.5,4.75,1.78,3.8,4.6
23/11/2012,Sociedad,Osasuna,0,0,D,0,0,D,1.85,3.5,4.2,1.8,3.5,4.4
24/11/2012,Betis,Real Madrid,1,0,H,1,0,H,10,5.5,1.29,10.5,5.75,1.25
24/11/2012,Malaga,Valencia,4,0,H,1,0,H,2.1,3.4,3.4,2.05,3.4,3.5
24/11/2012,Valladolid,Granada,1,0,H,0,0,D,1.85,3.4,4.33,1.85,3.4,4.25
24/11/2012,Vallecano,Mallorca,2,0,H,0,0,D,2.1,3.4,3.4,2.1,3.4,3.3
25/11/2012,Ath Bilbao,La Coruna,1,1,D,1,0,H,1.67,3.8,5,1.7,3.5,5
25/11/2012,Ath Madrid,Sevilla,4,0,H,3,0,H,1.62,3.8,5.5,1.62,3.9,5
25/11/2012,Espanol,Getafe,0,2,A,0,1,A,2.1,3.4,3.4,2.1,3.25,3.5
25/11/2012,Levante,Barcelona,0,4,A,0,0,D,13,6.5,1.2,10.5,5.75,1.25
26/11/2012,Zaragoza,Celta,0,1,A,0,0,D,2.1,3.3,3.5,2.15,3.3,3.3
30/11/2012,Osasuna,Vallecano,1,0,H,1,0,H,1.91,3.5,4,1.85,3.5,4.1
01/12/2012,Barcelona,Ath Bilbao,5,1,H,3,0,H,1.09,10,21,1.09,10,18.5
01/12/2012,Getafe,Malaga,1,0,H,0,0,D,2.6,3.25,2.7,2.55,3.3,2.65
01/12/2012,Real Madrid,Ath Madrid,2,0,H,1,0,H,1.44,4.5,6.5,1.48,4.4,6
01/12/2012,Valencia,Sociedad,2,5,A,1,1,D,1.6,3.8,5.75,1.6,3.7,5.75
02/12/2012,Celta,Levante,1,1,D,1,0,H,2,3.5,3.6,2.05,3.3,3.6
02/12/2012,Granada,Espanol,0,0,D,0,0,D,2.05,3.4,3.5,2.05,3.25,3.6
02/12/2012,La Coruna,Betis,2,3,A,0,1,A,2.1,3.4,3.4,2.1,3.3,3.4
02/12/2012,Mallorca,Zaragoza,1,1,D,0,1,A,2,3.5,3.6,2.05,3.3,3.6
03/12/2012,Sevilla,Valladolid,1,2,A,0,2,A,1.7,3.75,4.75,1.75,3.5,4.75
07/12/2012,Espanol,Sevilla,2,2,D,1,1,D,2.8,3.3,2.5,2.7,3.3,2.5
08/12/2012,Malaga,Granada,4,0,H,2,0,H,1.44,4.33,7,1.45,4.2,7
08/12/2012,Osasuna,Valencia,0,1,A,0,0,D,2.63,3.3,2.63,2.8,3.1,2.55
08/12/2012,Sociedad,Getafe,1,1,D,0,0,D,1.91,3.3,4.2,1.87,3.3,4.33
08/12/2012,Valladolid,Real Madrid,2,3,A,2,2,D,10,6,1.25,11.5,5.5,1.25
09/12/2012,Ath Bilbao,Celta,1,0,H,1,0,H,1.83,3.75,4,1.9,3.25,4.2
09/12/2012,Ath Madrid,La Coruna,6,0,H,3,0,H,1.29,5.5,10,1.25,5.75,10.5
09/12/2012,Betis,Barcelona,1,2,A,1,2,A,9,5.5,1.3,9,5.25,1.3
09/12/2012,Levante,Mallorca,4,0,H,1,0,H,2,3.2,4,1.95,3.3,3.9
10/12/2012,Vallecano,Zaragoza,0,2,A,0,1,A,2.25,3.3,3.2,2.2,3.3,3.2
15/12/2012,Getafe,Osasuna,1,1,D,0,0,D,1.95,3.3,4,1.9,3.4,4
15/12/2012,Granada,Sociedad,0,0,D,0,0,D,2.4,3.3,2.88,2.3,3.2,3.1
15/12/2012,Mallorca,Ath Bilbao,0,1,A,0,1,A,2.4,3.4,2.8,2.35,3.2,3
15/12/2012,Sevilla,Malaga,0,2,A,0,0,D,2.1,3.3,3.5,2,3.3,3.75
16/12/2012,Barcelona,Ath Madrid,4,1,H,2,1,H,1.25,6,10,1.3,5.5,8.5
16/12/2012,Real Madrid,Espanol,2,2,D,1,1,D,1.1,10,17,1.1,9,20
16/12/2012,Valencia,Vallecano,0,1,A,0,0,D,1.44,4.33,7,1.42,4.33,7.5
16/12/2012,Zaragoza,Levante,0,1,A,0,1,A,2,3.4,3.75,1.95,3.3,3.9
17/12/2012,Celta,Betis,0,1,A,0,0,D,2.05,3.4,3.5,2,3.4,3.6
17/12/2012,La Coruna,Valladolid,0,0,D,0,0,D,2.2,3.3,3.25,2.3,3.2,3.1
20/12/2012,Espanol,La Coruna,2,0,H,1,0,H,1.8,3.6,4.33,1.83,3.4,4.4
20/12/2012,Sociedad,Sevilla,2,1,H,1,0,H,2.38,3.4,2.88,2.4,3.3,2.9
20/12/2012,Vallecano,Levante,3,0,H,0,0,D,2.25,3.25,3.25,2.3,3.25,3.1
21/12/2012,Ath Madrid,Celta,1,0,H,0,0,D,1.29,5.5,10,1.28,5.75,9
21/12/2012,Valencia,Getafe,4,2,H,3,1,H,1.67,3.75,5,1.65,3.7,5.25
22/12/2012,Ath Bilbao,Zaragoza,0,2,A,0,2,A,1.83,3.5,4.2,1.83,3.5,4.33
22/12/2012,Betis,Mallorca,1,2,A,1,1,D,1.7,3.6,5,1.7,3.6,5
22/12/2012,Malaga,Real Madrid,3,2,H,0,0,D,5.5,4.1,1.57,5.5,4.2,1.55
22/12/2012,Osasuna,Granada,1,2,A,1,1,D,1.95,3.3,4,1.9,3.3,4.25
22/12/2012,Valladolid,Barcelona,1,3,A,0,1,A,13,6,1.22,14,6.25,1.2
04/01/2013,Zaragoza,Betis,1,2,A,0,1,A,2.2,3.4,3.2,2.25,3.25,3.2
05/01/2013,Granada,Valencia,1,2,A,0,0,D,3.25,3.2,2.25,3.2,3.25,2.25
05/01/2013,La Coruna,Malaga,1,0,H,0,0,D,3,3.4,2.3,3,3.25,2.35
05/01/2013,Levante,Ath Bilbao,3,1,H,2,1,H,2.25,3.3,3.2,2.25,3.25,3.2
05/01/2013,Sevilla,Osasuna,1,0,H,0,0,D,1.53,4.1,6,1.55,4,6
06/01/2013,Barcelona,Espanol,4,0,H,4,0,H,1.1,10,21,1.09,9.75,23
06/01/2013,Celta,Valladolid,3,1,H,2,1,H,1.95,3.3,4,1.91,3.4,4
06/01/2013,Mallorca,Ath Madrid,1,1,D,0,0,D,3.4,3.4,2.1,3.25,3.4,2.15
06/01/2013,Real Madrid,Sociedad,4,3,H,2,2,D,1.18,7,13,1.16,7.5,14.5
07/01/2013,Vallecano,Getafe,3,1,H,2,0,H,2.2,3.3,3.3,2.25,3.2,3.25
11/01/2013,Ath Bilbao,Vallecano,1,2,A,0,0,D,1.91,3.5,4,1.91,3.7,3.7
12/01/2013,Espanol,Celta,1,0,H,1,0,H,2.25,3.2,3.3,2.15,3.25,3.4
12/01/2013,Osasuna,Real Madrid,0,0,D,0,0,D,7,4.33,1.44,6.5,4.25,1.48
12/01/2013,Valencia,Sevilla,2,0,H,0,0,D,2.1,3.4,3.4,2,3.5,3.6
12/01/2013,Valladolid,Mallorca,3,1,H,1,1,D,2,3.4,3.75,2,3.25,3.9
13/01/2013,Ath Madrid,Zaragoza,2,0,H,2,0,H,1.29,5.5,10,1.3,5,10.5
13/01/2013,Betis,Levante,2,0,H,1,0,H,1.91,3.5,4,1.91,3.4,4
13/01/2013,Malaga,Barcelona,1,3,A,0,1,A,7,4.75,1.4,7.5,4.33,1.42
13/01/2013,Sociedad,La Coruna,1,1,D,1,1,D,1.75,3.5,4.75,1.75,3.7,4.5
14/01/2013,Getafe,Granada,2,2,D,2,1,H,1.83,3.5,4.33,1.83,3.5,4.33
18/01/2013,Espanol,Mallorca,3,2,H,1,2,A,2,3.4,3.75,1.95,3.25,4.1
19/01/2013,Getafe,Sevilla,1,1,D,1,1,D,2.7,3.25,2.6,2.7,3.25,2.6
19/01/2013,Granada,Vallecano,2,0,H,1,0,H,2.15,3.3,3.4,2.25,3.2,3.25
19/01/2013,Malaga,Celta,1,1,D,1,0,H,1.62,3.75,5.5,1.6,3.8,5.75
19/01/2013,Sociedad,Barcelona,3,2,H,1,2,A,10,5.5,1.29,9.5,6.25,1.25
20/01/2013,Ath Madrid,Levante,2,0,H,1,0,H,1.3,5.5,9,1.3,5,10.5
20/01/2013,Osasuna,La Coruna,2,1,H,1,0,H,2,3.4,3.75,1.95,3.3,4
20/01/2013,Valencia,Real Madrid,0,5,A,0,5,A,4.5,3.75,1.75,4.1,3.8,1.8
20/01/2013,Valladolid,Zaragoza,2,0,H,1,0,H,2,3.4,3.75,1.95,3.5,3.8
21/01/2013,Betis,Ath Bilbao,1,1,D,1,1,D,1.91,3.5,4,1.91,3.5,3.9
26/01/2013,Celta,Sociedad,1,1,D,1,0,H,2.2,3.4,3.2,2.15,3.4,3.25
26/01/2013,La Coruna,Valencia,2,3,A,2,1,H,2.88,3.2,2.5,2.85,3.4,2.4
26/01/2013,Levante,Valladolid,2,1,H,1,1,D,2,3.4,3.75,1.95,3.3,4
26/01/2013,Zaragoza,Espanol,0,0,D,0,0,D,2.05,3.4,3.5,2.05,3.3,3.6
27/01/2013,Ath Bilbao,Ath Madrid,3,0,H,0,0,D,3,3.25,2.38,2.95,3.25,2.4
27/01/2013,Barcelona,Osasuna,5,1,H,3,1,H,1.07,11,29,1.09,9.75,23
27/01/2013,Mallorca,Malaga,2,3,A,1,2,A,3,3.2,2.4,3,3.2,2.4
27/01/2013,Real Madrid,Getafe,4,0,H,0,0,D,1.14,7.5,17,1.19,6.75,13
27/01/2013,Vallecano,Betis,3,0,H,1,0,H,2.25,3.3,3.2,2.25,3.25,3.2
28/01/2013,Sevilla,Granada,3,0,H,1,0,H,1.4,4.4,8,1.42,4.25,8
01/02/2013,Valladolid,Ath Bilbao,2,2,D,2,1,H,2.5,3.25,2.8,2.35,3.25,3
02/02/2013,Espanol,Levante,3,2,H,1,0,H,2.1,3.2,3.6,2,3.3,3.8
02/02/2013,Getafe,La Coruna,3,1,H,1,1,D,2.05,3.25,3.75,1.95,3.3,4
02/02/2013,Granada,Real Madrid,1,0,H,1,0,H,9,5,1.33,9.25,5.25,1.3
02/02/2013,Osasuna,Celta,1,0,H,0,0,D,2,3.3,3.75,2.1,3.25,3.6
03/02/2013,Ath Madrid,Betis,1,0,H,0,0,D,1.44,4.33,7,1.4,4.5,7.75
03/02/2013,Malaga,Zaragoza,1,1,D,1,1,D,1.53,4,6,1.53,4,6.25
03/02/2013,Sevilla,Vallecano,2,1,H,1,0,H,1.5,4.33,6,1.5,4.2,6.25
03/02/2013,Sociedad,Mallorca,3,0,H,0,0,D,1.7,3.75,4.75,1.72,3.5,5
03/02/2013,Valencia,Barcelona,1,1,D,1,1,D,7,4.33,1.44,6.75,4.4,1.45
09/02/2013,Celta,Valencia,0,1,A,0,0,D,2.63,3.3,2.63,2.65,3.3,2.6
09/02/2013,La Coruna,Granada,0,3,A,0,1,A,2,3.3,3.8,2.05,3.3,3.6
09/02/2013,Levante,Malaga,1,2,A,1,1,D,2.5,3.25,2.8,2.55,3.25,2.75
09/02/2013,Mallorca,Osasuna,1,1,D,0,0,D,2.1,3.3,3.5,2.1,3.2,3.6
09/02/2013,Real Madrid,Sevilla,4,1,H,2,0,H,1.36,5,7.5,1.35,5,8
10/02/2013,Ath Bilbao,Espanol,0,4,A,0,1,A,1.73,3.6,4.75,1.72,3.6,4.75
10/02/2013,Barcelona,Getafe,6,1,H,2,0,H,1.09,10,21,1.09,9.75,23
10/02/2013,Vallecano,Ath Madrid,2,1,H,2,0,H,3.5,3.3,2.1,3.6,3.3,2.05
10/02/2013,Zaragoza,Sociedad,1,2,A,0,2,A,2.4,3.3,2.88,2.4,3.25,2.95
11/02/2013,Betis,Valladolid,0,0,D,0,0,D,1.83,3.5,4.33,1.87,3.4,4.25
15/02/2013,Sevilla,La Coruna,3,1,H,3,1,H,1.36,4.75,8,1.4,4.5,7.75
16/02/2013,Getafe,Celta,3,1,H,3,1,H,2.1,3.3,3.5,2.1,3.2,3.6
16/02/2013,Granada,Barcelona,1,2,A,1,0,H,10,6,1.25,11.5,6.25,1.22
16/02/2013,Malaga,Ath Bilbao,1,0,H,1,0,H,1.8,3.75,4.2,1.87,3.5,4.1
16/02/2013,Osasuna,Zaragoza,1,0,H,1,0,H,1.91,3.3,4.2,1.91,3.3,4.2
17/02/2013,Espanol,Betis,1,0,H,1,0,H,2,3.3,3.8,2.05,3.5,3.4
17/02/2013,Real Madrid,Vallecano,2,0,H,2,0,H,1.18,7.5,12,1.16,7.75,13.5
17/02/2013,Sociedad,Levante,1,1,D,1,1,D,1.67,3.8,5,1.67,3.6,5.25
17/02/2013,Valencia,Mallorca,2,0,H,0,0,D,1.4,4.75,7.5,1.4,4.5,7.75
17/02/2013,Valladolid,Ath Madrid,0,3,A,0,1,A,3.75,3.4,2,3.6,3.3,2.05
22/02/2013,Ath Bilbao,Sociedad,1,3,A,1,1,D,2.25,3.4,3.1,2.3,3.4,2.95
23/02/2013,Barcelona,Sevilla,2,1,H,0,1,A,1.18,7,13,1.19,6.75,13
23/02/2013,La Coruna,Real Madrid,1,2,A,1,0,H,8.5,5,1.33,8.25,5,1.34
23/02/2013,Mallorca,Getafe,1,3,A,1,0,H,2.2,3.2,3.4,2.15,3.4,3.3
23/02/2013,Zaragoza,Valencia,2,2,D,2,1,H,3.2,3.2,2.3,3,3.2,2.4
24/02/2013,Ath Madrid,Espanol,1,0,H,1,0,H,1.36,4.75,8,1.35,4.75,9
24/02/2013,Betis,Malaga,3,0,H,3,0,H,2.5,3.25,2.8,2.45,3.25,2.85
24/02/2013,Celta,Granada,2,1,H,1,1,D,1.83,3.4,4.5,1.8,3.4,4.6
24/02/2013,Vallecano,Valladolid,1,2,A,0,0,D,1.75,3.5,4.75,1.78,3.5,4.6
25/02/2013,Levante,Osasuna,0,2,A,0,0,D,1.91,3.4,4,1.87,3.4,4.25
01/03/2013,Getafe,Zaragoza,2,0,H,1,0,H,1.91,3.4,4,1.87,3.5,4.1
02/03/2013,La Coruna,Vallecano,0,0,D,0,0,D,2.3,3.3,3.1,2.35,3.2,3.1
02/03/2013,Osasuna,Ath Bilbao,0,1,A,0,0,D,2.3,3.25,3.1,2.35,3.25,3
02/03/2013,Real Madrid,Barcelona,2,1,H,1,1,D,2.88,3.6,2.3,2.65,3.7,2.4
02/03/2013,Valencia,Levante,2,2,D,2,1,H,1.5,4.2,6.5,1.53,4.2,5.75
03/03/2013,Espanol,Valladolid,0,0,D,0,0,D,1.83,3.4,4.5,1.78,3.5,4.6
03/03/2013,Granada,Mallorca,1,2,A,1,1,D,2.05,3.25,3.75,1.95,3.3,4
03/03/2013,Malaga,Ath Madrid,0,0,D,0,0,D,2.8,3.3,2.5,2.65,3.4,2.55
03/03/2013,Sociedad,Betis,3,3,D,0,1,A,1.75,3.6,4.75,1.78,3.6,4.4
04/03/2013,Sevilla,Celta,4,1,H,2,1,H,1.44,4.2,7.5,1.45,4.2,7.25
08/03/2013,Betis,Osasuna,2,1,H,1,0,H,1.91,3.4,4,1.83,3.5,4.33
09/03/2013,Barcelona,La Coruna,2,0,H,1,0,H,1.11,9,19,1.12,8.75,18
09/03/2013,Mallorca,Sevilla,2,1,H,1,0,H,3.1,3.3,2.3,3.3,3.4,2.15
